source,algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
HalfCheetahMuJoCoEnv-v0,0,0.0005572493534158,0.9421470931255094,0.1323615415160461,2048.0,,,,,,1219.151095133917,78.19477008799727,-793.6793881,50.01510399328415,2012.8304832339163,3
HalfCheetahMuJoCoEnv-v0,0,0.0075374818081554,0.8398311492076929,0.2764047662921161,512.0,,,,,,-412.2957404941146,46.83660364391552,-784.7002401,78.43002049478916,372.4044996058854,3
HalfCheetahMuJoCoEnv-v0,0,0.0008859942380916,0.8017130280142984,0.2891180034735565,512.0,,,,,,308.5398547416294,33.781544633675246,-452.9618063,24.16137620818344,761.5016610416295,3
HalfCheetahMuJoCoEnv-v0,0,0.0017864705631704,0.8311053496662764,0.2233759682220602,512.0,,,,,,198.73416658915195,102.88515945991544,-503.1130568,44.11177376626157,701.8472233891521,3
HalfCheetahMuJoCoEnv-v0,0,0.0046624748905934,0.8981397224908081,0.2278601128696386,2048.0,,,,,,178.87537663322448,150.4489919992805,-265.70577476666665,150.39265459286932,444.5811513998911,3
HalfCheetahMuJoCoEnv-v0,0,0.0009410967773828,0.8437706254092632,0.1702745802741174,128.0,,,,,,13.779496195529587,46.25408845946144,-372.7217505333333,41.99343397599474,386.50124672886295,3
HalfCheetahMuJoCoEnv-v0,0,0.0029003544280063,0.8203710910993921,0.278290355380259,2048.0,,,,,,-6.163870892753281,9.977879296131102,-426.63897526666665,52.20829673403648,420.4751043739134,3
HalfCheetahMuJoCoEnv-v0,0,0.0002230701771431,0.9570683363528932,0.2551399660532498,2048.0,,,,,,1259.4106434391645,320.5704015219485,-892.6303416999999,99.90289022390644,2152.0409851391646,3
HalfCheetahMuJoCoEnv-v0,0,0.0064886845532692,0.9979879047939048,0.2002072014459509,2048.0,,,,,,-354.7782728125905,110.29791990745672,-463.1820947333334,123.6133387123743,108.40382192074289,3
HalfCheetahMuJoCoEnv-v0,0,0.0049105306301931,0.9764040694026652,0.2050126632018326,2048.0,,,,,,-86.75946063645956,169.49801249435865,-550.949737,108.54039076655856,464.1902763635405,3
HalfCheetahMuJoCoEnv-v0,0,0.0019826762624942,0.8548501668936735,0.2724979232779269,2048.0,,,,,,364.74477276588976,96.42458107905122,-773.4417781666667,64.15916019375436,1138.1865509325564,3
HalfCheetahMuJoCoEnv-v0,0,0.0014950072677836,0.8683983976988393,0.2413922950251354,2048.0,,,,,,354.0077545474374,176.0599809283884,-571.2314564666666,31.35843940843472,925.239211014104,3
HalfCheetahMuJoCoEnv-v0,0,0.0020934947775716,0.9185766668284384,0.2204500783008199,1024.0,,,,,,930.4377086206712,136.09275763607192,-341.6165802666667,103.69924839630607,1272.054288887338,3
HalfCheetahMuJoCoEnv-v0,0,0.0074159684510146,0.933051003878069,0.1711468941781797,512.0,,,,,,-204.9111431279762,88.86767980749136,-412.8715076666667,153.75178983427898,207.9603645386904,3
HalfCheetahMuJoCoEnv-v0,0,0.0009157398614277,0.8869202426948848,0.2226552873927216,512.0,,,,,,543.7571254989393,287.6390136815251,-659.5597904,57.05228694417971,1203.3169158989392,3
HalfCheetahMuJoCoEnv-v0,0,0.0005415748498497,0.8499939213270785,0.1266427554728239,128.0,,,,,,266.38397086750155,84.24140171352423,-1039.5300089,49.45641503575706,1305.9139797675014,3
HalfCheetahMuJoCoEnv-v0,0,0.0049670684539232,0.8744517739714688,0.1777022889145742,2048.0,,,,,,-30.674112391240367,24.17568114902884,-313.5490541,116.45196113005704,282.87494170875965,3
HalfCheetahMuJoCoEnv-v0,0,0.0038958935561504,0.8077054682289301,0.2954608156782486,2048.0,,,,,,-12.5697026328348,20.266446101957587,-154.14486343333337,56.590699167902095,141.57516080049854,3
HalfCheetahMuJoCoEnv-v0,0,0.0019465622947438,0.964976332716448,0.2356975641569026,128.0,,,,,,-160.11853940529525,78.60766441815447,-414.29019886666657,74.12128686697524,254.17165946137135,3
HalfCheetahMuJoCoEnv-v0,0,0.0002927538203003,0.832737533843711,0.126169398578566,2048.0,,,,,,27.91707807751712,43.09660354118436,-257.9336831333333,16.567130675059417,285.85076121085046,3
HalfCheetahMuJoCoEnv-v0,0,0.0001537995890354,0.8241089617470971,0.2071348158963934,512.0,,,,,,95.06672165565642,63.70619414170684,-538.8181211,36.42442213330639,633.8848427556565,3
HalfCheetahMuJoCoEnv-v0,0,0.0013134902003218,0.9113485477267468,0.2321263968633436,512.0,,,,,,948.8749182874536,93.66254462286548,-160.02366633333335,98.54711905974816,1108.8985846207868,3
HalfCheetahMuJoCoEnv-v0,0,0.000470484814872,0.9351191147769632,0.2965881852847752,128.0,,,,,,731.414724325277,264.3772748173423,-172.93288773333333,94.7164595368879,904.3476120586104,3
HalfCheetahMuJoCoEnv-v0,0,0.0055171270786096,0.9372222629676464,0.1853269089582169,2048.0,,,,,,96.75261429170324,53.94136635033826,-576.7619497666667,122.73930991214502,673.51456405837,3
HalfCheetahMuJoCoEnv-v0,0,0.0037451998763372,0.8197455771423375,0.1319273501485074,512.0,,,,,,-157.20130810430177,38.94674827659179,-219.8617103666667,54.49597369365279,62.660402262364926,3
HalfCheetahMuJoCoEnv-v0,0,0.0037216199419649,0.8602313288718914,0.2780761022760235,512.0,,,,,,-49.89557522890791,12.287204742789513,-166.7167112,38.60138313738576,116.82113597109206,3
HalfCheetahMuJoCoEnv-v0,0,0.0002982016861679,0.9314526859267732,0.2284465710050924,512.0,,,,,,1241.1475609854742,361.3842791022503,-280.0246094333333,114.2489844597737,1521.1721704188076,3
HalfCheetahMuJoCoEnv-v0,0,0.0019384726752767,0.8550221862433601,0.2587590568800928,2048.0,,,,,,206.98122111055036,119.5963850908958,-144.37122136666667,40.427261324476525,351.352442477217,3
HalfCheetahMuJoCoEnv-v0,0,0.0005787279553909,0.8742268249896581,0.2331230647478999,1024.0,,,,,,483.4940738072587,118.11992773087758,-521.2475676,32.232559857112,1004.7416414072588,3
HalfCheetahMuJoCoEnv-v0,0,0.0002187058721107,0.9334688579504644,0.1455535528879603,128.0,,,,,,1192.185574640495,70.06492316612805,-20.98601843333331,352.8145173187552,1213.171593073828,3
HalfCheetahMuJoCoEnv-v0,0,0.0088599262523252,0.8266817185781892,0.2378216115227241,128.0,,,,,,-570.7379779835464,41.77469954456759,-481.4847285666667,104.21080549062692,-89.25324941687974,3
HalfCheetahMuJoCoEnv-v0,0,0.0004348232797757,0.8517576177822479,0.1030160774022999,128.0,,,,,,515.5623865940877,100.84315222450964,-542.3037504,53.340863274934456,1057.8661369940876,3
HalfCheetahMuJoCoEnv-v0,0,0.0015988560897962,0.9172259288039364,0.2781185794564944,128.0,,,,,,-57.51980822364438,66.57077333410001,-296.46857993333333,133.13343423989386,238.948771709689,3
HalfCheetahMuJoCoEnv-v0,0,0.0009784729473618,0.9955378734712612,0.1741700011858303,1024.0,,,,,,1425.3982567993178,42.296875222188106,-575.5442508000001,103.0206745253101,2000.9425075993172,3
HalfCheetahMuJoCoEnv-v0,0,0.001860477451658,0.888746656153506,0.1016583161015829,128.0,,,,,,-97.2722969919501,50.42355035891006,-156.96655426666663,68.4001899478215,59.69425727471654,3
HalfCheetahMuJoCoEnv-v0,0,0.0002175207693107,0.9389357365464228,0.2744567224724924,2048.0,,,,,,1247.4405014910872,153.17479946057833,339.4481377,100.48932446994448,907.992363791087,3
HalfCheetahMuJoCoEnv-v0,0,0.0004446576452944,0.8351191265638558,0.1036964446142553,1024.0,,,,,,316.86457613702805,101.011392845515,-502.2767444,22.63300047198922,819.1413205370282,3
HalfCheetahMuJoCoEnv-v0,0,0.0009720558609796,0.9045752422393266,0.1146191042456159,512.0,,,,,,912.37909892527,387.5386578271722,-4.800216599999989,59.929697437557216,917.17931552527,3
HalfCheetahMuJoCoEnv-v0,0,0.0001110775533194,0.9850842433951342,0.2135282019039409,2048.0,,,,,,1181.0888216015485,68.60563100548272,213.05753066666668,201.20638534947875,968.031290934882,3
HalfCheetahMuJoCoEnv-v0,0,0.0008363795926462,0.8096461382736014,0.1370642286374858,512.0,,,,,,257.24430053915177,205.04326613141012,-829.7816619666668,39.590793629118885,1087.0259625058184,3
HalfCheetahMuJoCoEnv-v0,0,0.0004786319493065,0.8607214596748117,0.1403164505552069,128.0,,,,,,466.82408423225326,160.35013970600582,-799.6566941333334,30.292638833948036,1266.4807783655867,3
HalfCheetahMuJoCoEnv-v0,0,0.0001809856285482,0.867109709835138,0.1839363279357483,512.0,,,,,,614.7102341454656,92.75870743596958,-918.7150042,34.18513589421193,1533.4252383454657,3
HalfCheetahMuJoCoEnv-v0,0,0.0052233253676977,0.9190836816804288,0.2351106893806564,1024.0,,,,,,46.21015564813803,88.25169384421348,-308.78759610000003,112.63011856973888,354.9977517481381,3
HalfCheetahMuJoCoEnv-v0,0,0.0005123516063981,0.9730348830912072,0.2091574472293252,2048.0,,,,,,1311.749769220475,185.2073267849927,-186.96047873333328,59.1947081480347,1498.710247953808,3
HalfCheetahMuJoCoEnv-v0,0,0.0074482167281897,0.9873790094255308,0.2735656739025974,1024.0,,,,,,-305.78447798665565,62.96425346350532,-455.57069619999993,87.62841695187501,149.78621821334426,3
HalfCheetahMuJoCoEnv-v0,0,0.0037979670330093,0.859536406517387,0.2054435569532691,2048.0,,,,,,67.94743954346946,83.1224953583959,-149.8911222,61.54312758492148,217.83856174346943,3
HalfCheetahMuJoCoEnv-v0,0,0.0006578945141417,0.8954346881416695,0.1561317816609251,512.0,,,,,,853.8505432140388,113.66587034440631,-880.194829,46.165727436472736,1734.045372214039,3
HalfCheetahMuJoCoEnv-v0,0,0.0043634394115509,0.9284573282767378,0.2319824751677082,512.0,,,,,,-180.14050950332873,52.65715023589596,-240.99584796666667,165.91004514078642,60.85533846333794,3
HalfCheetahMuJoCoEnv-v0,0,0.0002568151890145,0.8561490944944858,0.1915680419639401,128.0,,,,,,577.4228569217589,63.04671677609949,-725.8580387000001,65.72916477862425,1303.2808956217589,3
HalfCheetahMuJoCoEnv-v0,0,0.0005678120381296,0.949154257140972,0.1237706544929213,1024.0,,,,,,1292.9580350152798,445.2972845101861,-305.1041379,101.49463574774718,1598.06217291528,3
HalfCheetahMuJoCoEnv-v0,0,0.0004761588574503,0.9716609045163948,0.2079708782531808,2048.0,,,,,,1409.541170714382,397.3184952799946,-214.9675983666667,41.28576505075063,1624.5087690810485,3
HalfCheetahMuJoCoEnv-v0,0,0.0025463459032689,0.9302762948361788,0.1644502875274854,2048.0,,,,,,1176.605851645117,63.886245196148536,-153.9405131,142.72668995132724,1330.546364745117,3
HalfCheetahMuJoCoEnv-v0,0,0.000138277749186,0.9599642098905372,0.1996885111540766,512.0,,,,,,1133.9622290152008,74.03114287489161,-264.4447271,139.99041076867823,1398.406956115201,3
HalfCheetahMuJoCoEnv-v0,0,0.0004642990670974,0.9120487296645378,0.2855994074099506,512.0,,,,,,1210.5685627632477,320.7441731816382,-336.8400887,91.6470956510918,1547.4086514632477,3
HalfCheetahMuJoCoEnv-v0,0,0.0002376251814314,0.8187908223936823,0.2675188007716201,1024.0,,,,,,59.38685972575846,86.22824686412063,-543.2500168,25.860942769340653,602.6368765257586,3
HalfCheetahMuJoCoEnv-v0,0,0.0051989239857759,0.876846641931934,0.2257607381182862,512.0,,,,,,-221.0104240662845,36.42427159281153,-85.41288093333334,116.92989953041182,-135.5975431329512,3
HalfCheetahMuJoCoEnv-v0,0,0.0002242793196083,0.9059666518164052,0.2079571379326008,512.0,,,,,,1255.595197426608,61.92603842159642,-384.9625636,66.14298492723572,1640.557761026608,3
HalfCheetahMuJoCoEnv-v0,0,0.0002021012465805,0.9094000239730656,0.2708821251852178,1024.0,,,,,,1079.225088484709,475.6701260657737,-1078.066692633333,102.1546805290512,2157.2917811180423,3
HalfCheetahMuJoCoEnv-v0,0,0.0036954127415326,0.8008755338956929,0.1022576135585534,1024.0,,,,,,-19.86178624216821,11.689723621794633,-425.2432801,83.5656910536246,405.3814938578318,3
HalfCheetahMuJoCoEnv-v0,0,0.0042004024437905,0.9059133903057776,0.2470124857268923,512.0,,,,,,-106.88611308065089,59.22450464365284,-349.74811686666663,214.89233285337176,242.86200378601572,3
HalfCheetahMuJoCoEnv-v0,0,0.0006237858688625,0.8528070798941874,0.2918436081956759,512.0,,,,,,447.607163370715,207.19295190112484,-545.8966132666667,25.20101509816263,993.5037766373816,3
HalfCheetahMuJoCoEnv-v0,0,0.0011152636669184,0.9028773607213244,0.1585243177769887,1024.0,,,,,,981.2391652331356,130.14206798733358,-315.7673259,120.40413170960096,1297.0064911331358,3
HalfCheetahMuJoCoEnv-v0,0,0.0061189669164624,0.8919974588179033,0.287679969225233,2048.0,,,,,,-132.51640589416965,42.15866975890455,-296.1384369,184.05726651494209,163.62203100583034,3
HalfCheetahMuJoCoEnv-v0,0,0.000169573925075,0.9453637521119368,0.2840123352099476,1024.0,,,,,,1209.148782026973,202.07865068633225,-314.8165491333333,183.28398959188505,1523.9653311603067,3
HalfCheetahMuJoCoEnv-v0,0,0.0009047179277774,0.8405041546081538,0.2944383111441622,1024.0,,,,,,504.3339916372595,108.44051529286972,-592.5954532333334,31.73403868305139,1096.929444870593,3
HalfCheetahMuJoCoEnv-v0,1,0.0002253508880128,0.8215599977644987,,,0.9037824273261156,0.3187744747365491,,,,16.947606368732643,6.529987587409518,-58.7718523,0.7664821962731705,75.71945866873266,3
HalfCheetahMuJoCoEnv-v0,1,0.0003458687842758,0.8328083844494693,,,0.9822791739889662,0.6096131803041162,,,,12.774274325111826,3.1331657932923105,-55.04694529999998,0.8495754690540686,67.82121962511181,3
HalfCheetahMuJoCoEnv-v0,1,0.0001237353038178,0.8864931462782422,,,0.9094882525204356,0.2796274416499619,,,,-7.006893500636216,5.365709970486126,-58.69601483333333,0.5785799330955349,51.68912133269712,3
HalfCheetahMuJoCoEnv-v0,1,0.0016487227463677,0.8207760637358252,,,0.9597398764873388,0.8611140944283335,,,,-357.9203317799001,86.82884026101289,-472.2953586333333,130.85069745855031,114.3750268534332,3
HalfCheetahMuJoCoEnv-v0,1,0.0031756949465768,0.939216585361514,,,0.904978715432547,0.891229050993883,,,,-606.641708669859,57.13169177722396,-674.2360599666667,83.55799681519248,67.59435129680769,3
HalfCheetahMuJoCoEnv-v0,1,0.0019715750265164,0.9393873274570128,,,0.9839250893964318,0.9158767896838004,,,,-563.5585511103737,64.24013678636658,-431.0500198333333,163.90460474152974,-132.50853127704056,3
HalfCheetahMuJoCoEnv-v0,1,0.0042323625437026,0.9866941071411264,,,0.945739996847216,0.362228148912904,,,,-510.98605234413066,62.58275106465593,-348.9081526333334,132.2943802077442,-162.07789971079723,3
HalfCheetahMuJoCoEnv-v0,1,0.0082902847470989,0.8760397962216477,,,0.9587688815994684,0.4520992781396989,,,,-521.579529117042,117.28833294956826,-654.5255295666666,130.9389880146423,132.94600044962465,3
HalfCheetahMuJoCoEnv-v0,1,0.0001084198133459,0.953931906263843,,,0.9668463611192774,0.2734572662707271,,,,-49.206157205587566,12.675140281907469,-139.765833,0.9202119641111874,90.55967579441244,3
HalfCheetahMuJoCoEnv-v0,1,0.0010352635214482,0.8125778338764054,,,0.9595953348973556,0.5070190553292351,,,,-93.1278452845512,29.95610673401259,-387.2720739333333,23.67685697690904,294.144228648782,3
HalfCheetahMuJoCoEnv-v0,1,0.0079223885643761,0.839707416067615,,,0.9457055019537922,0.7980877321394808,,,,-477.493416119598,54.86278719152197,-432.3697578666667,115.46695156624206,-45.12365825293131,3
HalfCheetahMuJoCoEnv-v0,1,0.0001617304308317,0.9608406061603516,,,0.9370625941817088,0.3428717992057105,,,,-27.275476064761943,18.152011794975703,-107.2721515,10.646352047886053,79.99667543523805,3
HalfCheetahMuJoCoEnv-v0,1,0.0009546398719664,0.8436656061628959,,,0.9381273623117664,0.8824708995040008,,,,5.444451775557585,14.984321534926934,-297.3623388666667,6.865180695363429,302.80679064222426,3
HalfCheetahMuJoCoEnv-v0,1,0.0005396226688633,0.8091328898705324,,,0.9250032155530964,0.957731857145329,,,,13.271213257591574,4.161740609584743,139.24127986666667,2.1875364616801933,-125.9700666090751,3
HalfCheetahMuJoCoEnv-v0,1,0.0004178537978081,0.9777743711395428,,,0.948427974577524,0.3369560166836856,,,,331.027620558774,35.997571919375766,-593.6391782666667,95.5095506933406,924.6667988254408,3
HalfCheetahMuJoCoEnv-v0,1,0.0001732502560967,0.8841039304437723,,,0.9780503357290556,0.9321346441371464,,,,2.7461764904748027,5.715308539964688,-101.24438463333333,1.2070060254281565,103.99056112380816,3
HalfCheetahMuJoCoEnv-v0,1,0.0002793048958116,0.986846667540386,,,0.9326902026193876,0.4407039269639211,,,,-11.96269269521096,20.17531474122484,-217.85396223333336,26.434851385944864,205.8912695381224,3
HalfCheetahMuJoCoEnv-v0,1,0.000533808946118,0.9712047126170004,,,0.9127499187538222,0.307818820674145,,,,691.3154936605506,100.85485414620014,-695.7457355333335,253.56920761997895,1387.061229193884,3
HalfCheetahMuJoCoEnv-v0,1,0.001582962353021,0.8134553008571939,,,0.9699002904470124,0.5837696279518789,,,,-487.448930891499,81.43463797424509,-361.3549043666667,50.36203867787052,-126.09402652483236,3
HalfCheetahMuJoCoEnv-v0,1,0.0070604950551704,0.8238887918457851,,,0.9640570051802636,0.574683293166645,,,,-513.3617172232083,71.45915895057438,-472.4619407,85.94242256351423,-40.89977652320825,3
HalfCheetahMuJoCoEnv-v0,1,0.0004079959765778,0.8857095530077868,,,0.9207769571692158,0.672301156473455,,,,70.30387969248058,3.976643806443618,-230.34141553333333,6.280624744206098,300.6452952258139,3
HalfCheetahMuJoCoEnv-v0,1,0.0071207047649958,0.8351246095568785,,,0.9379860886096644,0.4249401395552263,,,,-458.4299739951818,103.7733421404725,-554.8721738666667,241.9244770087357,96.44219987148487,3
HalfCheetahMuJoCoEnv-v0,1,0.0002846072693665,0.931530638214902,,,0.934951123392889,0.7420422046514327,,,,59.47655383537921,53.41415360757767,-564.3187462666666,13.619822561245256,623.7953001020459,3
HalfCheetahMuJoCoEnv-v0,1,0.0023684690581302,0.8120716904587085,,,0.9215636603001788,0.8009818697180999,,,,-326.06645787130475,125.6008642331126,-596.8671926666667,122.54947322585352,270.8007347953619,3
HalfCheetahMuJoCoEnv-v0,1,0.0004678784456708,0.8905441325750363,,,0.975206855191507,0.987182684104304,,,,78.7181486457425,34.62831401570609,-387.50438183333335,31.890291736527654,466.22253047907583,3
HalfCheetahMuJoCoEnv-v0,1,0.005759614657524,0.9800025682857187,,,0.903167646876231,0.521825599152485,,,,-565.672220925234,23.616183020323763,-569.3895150333334,115.3281812013546,3.7172941080994,3
HalfCheetahMuJoCoEnv-v0,1,0.0008185963489416,0.8559798794205673,,,0.9327367243277545,0.7526968651484203,,,,18.373911278045945,2.083751296036217,-94.89145823333332,1.45388584010023,113.26536951137928,3
HalfCheetahMuJoCoEnv-v0,1,0.000719469266752,0.9229503290408608,,,0.9351875099770792,0.5197446630447681,,,,17.249462306085977,9.454968151240152,-15.85711033333333,7.774087080870441,33.106572639419305,3
HalfCheetahMuJoCoEnv-v0,1,0.0021333589796229,0.845268486015645,,,0.9508531624358598,0.929459239173999,,,,-412.781773013123,41.68875431842605,-286.1113605333333,159.9335314321476,-126.6704124797896,3
HalfCheetahMuJoCoEnv-v0,1,0.0073877527264083,0.8941463860767016,,,0.9405700653879334,0.7102596899159164,,,,-620.7225636328645,36.20660419213852,-674.3940513666666,109.28997824580676,53.67148773380219,3
HalfCheetahMuJoCoEnv-v0,1,0.0004874678743215,0.9005023370710304,,,0.90656927193416,0.4176657019679632,,,,93.53632757893796,33.21164730597186,-418.26511230000006,31.93863922325636,511.801439878938,3
HalfCheetahMuJoCoEnv-v0,1,0.0007204523147037,0.9348006136911732,,,0.9496129437422518,0.9659253171663807,,,,103.96262826405165,37.0404200727389,-618.4653515333333,23.873734565623057,722.427979797385,3
HalfCheetahMuJoCoEnv-v0,1,0.00177255957984,0.8964888388580793,,,0.9683199592067664,0.72626614538119,,,,-649.0998037481487,66.41275918685521,-536.8982328999999,121.24926694962754,-112.20157084814872,3
HalfCheetahMuJoCoEnv-v0,1,0.0001360785142227,0.8791931483749517,,,0.9647651075469668,0.7725124697789582,,,,-8.189644733599076,12.354011554621772,-53.77369553333333,0.6608742545277785,45.58405079973426,3
HalfCheetahMuJoCoEnv-v0,1,0.0037064297930977,0.9185313678718476,,,0.9784253384963244,0.2618904834015721,,,,-537.7715645597792,65.2587762362199,-626.7887174333333,59.16619865642949,89.01715287355398,3
HalfCheetahMuJoCoEnv-v0,1,0.0064656483764515,0.9361843871736488,,,0.9028792422783982,0.2776714178846813,,,,-364.1953740151255,111.71473717493276,-544.1449296333333,133.176408557126,179.9495556182078,3
HalfCheetahMuJoCoEnv-v0,1,0.0043628032712654,0.8155176166991142,,,0.9006091970404945,0.6043611616130863,,,,-244.28559740430524,72.74596469630073,-376.7473235,223.83925999283008,132.46172609569473,3
HalfCheetahMuJoCoEnv-v0,1,0.0007973622158331,0.9174097614143112,,,0.9669666027729172,0.64574916604147,,,,19.5046695896035,5.0793769583177495,2.5004422999999947,3.356158874949841,17.00422728960349,3
HalfCheetahMuJoCoEnv-v0,1,0.0001246445184059,0.9507883534230278,,,0.9648729708642794,0.252239063962117,,,,-37.25660066915831,5.402460179891887,-53.299361,0.527193663696781,16.042760330841688,3
HalfCheetahMuJoCoEnv-v0,1,0.0005328877224015,0.8926248351574525,,,0.9467458772193252,0.6577008079982363,,,,74.12136520501299,19.34990726582432,-344.2093252,55.07486682267362,418.330690405013,3
HalfCheetahMuJoCoEnv-v0,1,0.0008379355045804,0.8053569924885805,,,0.9265203736096722,0.7201191039042929,,,,-21.466572953056147,14.934498623522805,46.746370866666666,2.0402581515533416,-68.21294381972282,3
HalfCheetahMuJoCoEnv-v0,1,0.0045608262811403,0.9117202221538164,,,0.9111012149144568,0.7069769383748126,,,,-424.7666204965985,15.517974617143516,-1151.7719383666663,99.92843809268278,727.0053178700681,3
HalfCheetahMuJoCoEnv-v0,1,0.0002884818622019,0.8950273901669655,,,0.9367628244174332,0.7777159015593057,,,,12.581984816412236,7.601639600704541,-149.04743133333332,2.303959086218794,161.62941614974557,3
HalfCheetahMuJoCoEnv-v0,1,0.0030602897588911,0.9497964087343606,,,0.9218697926429892,0.9520691748992336,,,,-452.9732135145086,87.56358382593201,-1142.8323839000002,133.3057066615785,689.8591703854917,3
HalfCheetahMuJoCoEnv-v0,1,0.000126977120921,0.8633450488592832,,,0.9466927452548086,0.8383920016855486,,,,-14.553739943509571,8.8554828679016,-48.26082963333334,3.728827913281757,33.70708968982376,3
HalfCheetahMuJoCoEnv-v0,1,0.002643037668793,0.8637974833307371,,,0.9034438194076106,0.8663318690478756,,,,-375.2888536951657,78.47243059718772,-447.5849410333333,71.1263987239268,72.29608733816765,3
HalfCheetahMuJoCoEnv-v0,1,0.000339989033736,0.995343862077606,,,0.989105728586472,0.4136233101035586,,,,77.2961844169189,22.91803429562519,-248.3611003,45.42862389824892,325.65728471691887,3
HalfCheetahMuJoCoEnv-v0,1,0.0010243583148537,0.9701419224616276,,,0.970100395456778,0.8241626750138398,,,,-65.48689803263478,179.2971218536668,-416.8448593,127.10482752960225,351.3579612673652,3
HalfCheetahMuJoCoEnv-v0,1,0.0093609117674595,0.8272299054892432,,,0.9489852491719176,0.7664935183361477,,,,-575.2592659533151,30.358731570386517,-479.88472530000007,62.20022528497734,-95.37454065331498,3
HalfCheetahMuJoCoEnv-v0,1,0.0002834113699162,0.9277813966607626,,,0.9139694017011466,0.8132271764178275,,,,67.31721921418064,47.37187350870344,-308.28132296666666,39.60041125576078,375.5985421808473,3
HalfCheetahMuJoCoEnv-v0,1,0.0089499009104595,0.8738182880523021,,,0.9091907186087316,0.7788284688030342,,,,-536.4991415287952,54.9470337997418,-516.3701793,109.35800931727158,-20.128962228795245,3
HalfCheetahMuJoCoEnv-v0,1,0.0021745900331519,0.9365502115876158,,,0.9575338371639578,0.7666849934615716,,,,-425.8568029095268,39.09618581069883,-546.0021232666667,128.88627969458767,120.14532035713982,3
HalfCheetahMuJoCoEnv-v0,1,0.0070968109889616,0.8890202343237428,,,0.94894087548684,0.8470358694931716,,,,-652.313296549093,74.05836150214559,-962.3876460333332,101.4002122166362,310.07434948424026,3
HalfCheetahMuJoCoEnv-v0,1,0.0001460481437632,0.9854270529970566,,,0.9041410528422434,0.9840290662988268,,,,-8.08035103704521,9.258888359460231,-53.52346313333333,0.8056700437282595,45.44311209628811,3
HalfCheetahMuJoCoEnv-v0,1,0.0002504226492777,0.8159078029995059,,,0.9557620657487348,0.3446059165805955,,,,13.333671927196702,10.007172694928345,-48.10125146666667,1.5522976158778512,61.43492339386338,3
HalfCheetahMuJoCoEnv-v0,1,0.0016571186662871,0.8270470237318217,,,0.9267975649002398,0.3134900138570308,,,,-435.3533391723244,50.00304090397939,-1008.3797568666664,175.14521747764073,573.0264176943423,3
HalfCheetahMuJoCoEnv-v0,1,0.0066183644229933,0.8347569101055741,,,0.9535994457739916,0.7785234038775615,,,,-560.6629149384034,33.54245357741829,-551.4207513,71.85062551893219,-9.2421636384035,3
HalfCheetahMuJoCoEnv-v0,1,0.0041511592082584,0.9019435859064208,,,0.9076725429812916,0.4761176575776922,,,,-563.6200926172997,88.85674373259702,-389.3914784,125.0912576919336,-174.22861421729985,3
HalfCheetahMuJoCoEnv-v0,1,0.0004593633273986,0.8390714670758133,,,0.9377611199753988,0.5755941147204041,,,,22.891971702525183,4.185229041263303,7.209105400000008,1.8623195585375656,15.682866302525175,3
HalfCheetahMuJoCoEnv-v0,1,0.0007205578489079,0.9319713789548631,,,0.97878553144255,0.4574262498189879,,,,15.104134731701713,24.53029699530234,-149.24555083333334,90.97265023841707,164.349685565035,3
HalfCheetahMuJoCoEnv-v0,1,0.0004242475026393,0.8085715147997037,,,0.960881717552871,0.7237324993966059,,,,12.162260686265084,10.708300845682803,189.0456141333333,3.8944112363922834,-176.8833534470683,3
HalfCheetahMuJoCoEnv-v0,1,0.0009284344398772,0.8267755114162831,,,0.9561416211466326,0.7680913852506149,,,,-36.1853036590904,50.035674622504416,-205.4904322333333,60.67538355100746,169.30512857424296,3
HalfCheetahMuJoCoEnv-v0,1,0.0001574052952772,0.8810025867380847,,,0.9666332273930868,0.679735622340667,,,,-10.712195185104306,7.659381479198648,-62.9101307,0.8890900409302654,52.1979355148957,3
HalfCheetahMuJoCoEnv-v0,1,0.007876210873767,0.869507789578785,,,0.9229982607488452,0.2700220592631712,,,,-581.5311617829501,80.71290757579236,-305.23806473333326,219.2758711647033,-276.29309704961685,3
HalfCheetahMuJoCoEnv-v0,1,0.000288567203875,0.8820041335654434,,,0.9214221977482572,0.7868919917800017,,,,11.424518658063912,15.96734459945319,-239.31094206666668,5.908499573217129,250.7354607247306,3
HalfCheetahMuJoCoEnv-v0,1,0.0056111226418419,0.9800642600434136,,,0.9316947068858812,0.9217232606359148,,,,-652.5989090117956,54.74098112330379,-537.4459128666667,123.73575759036676,-115.15299614512894,3
HalfCheetahMuJoCoEnv-v0,1,0.0008152410699576,0.8851898726175458,,,0.9802990209954894,0.6040420952554232,,,,1.8416743903542585,6.393586549187632,-38.5057297,6.052614195881987,40.34740409035426,3
HalfCheetahMuJoCoEnv-v0,1,0.0060289104418525,0.944337051765548,,,0.9736886070065172,0.6331383814529488,,,,-657.0593902203663,82.60266666468421,-811.3837932666667,92.28502345231482,154.32440304630052,3
HalfCheetahMuJoCoEnv-v0,1,0.0041427896853751,0.984845153340069,,,0.966396878248123,0.6897606463759293,,,,-344.5966921076593,145.5655977838164,-1203.3512005,180.90649072880123,858.7545083923407,3
