learning_rate,gamma,batch_size,n_steps,clip_range,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,epilen_ratio,gap,algorithm,gae_lambda,vf_coef,tau,buffer_size,ent_coef
0.0008020724463027,0.8318192290278308,128.0,128.0,0.1046776762488359,710.7238066500001,415.7042726694672,-288.56145003647833,35.491929776379294,-999.2852566864784,1.0,-999.2852566864785,0,,,,,
0.0006855139644201,0.9958878385555936,256.0,128.0,0.1629388241211875,651.0656691500001,318.8733327923926,-323.6413866038136,82.01739902594757,-974.7070557538136,1.0,-974.7070557538136,0,,,,,
0.0002820995783509,0.8235525286428151,256.0,2048.0,0.1035420841334722,-113.05293880000002,3.1400645113592285,-26.1782215192754,10.204505182764557,86.87471728072462,1.0,86.87471728072462,0,,,,,
0.0012126661008357,0.8725744138494952,256.0,1024.0,0.2479568787696628,1033.4129124,137.77157486713855,-365.4585756119617,136.7804538633752,-1398.871488011962,1.0,-1398.871488011962,0,,,,,
0.0023697899206593,0.8515418122912922,256.0,512.0,0.2720869534060506,507.92650725,605.6425271120366,-180.94920938159007,44.92628989788286,-688.8757166315902,1.0,-688.8757166315901,0,,,,,
0.0002168611660957,0.9633525926649046,256.0,1024.0,0.1724241820890442,757.0272693500001,93.78832880259262,-63.82300628820667,46.09214170284108,-820.8502756382068,1.0,-820.8502756382068,0,,,,,
0.0001537873948823,0.809011321969315,256.0,512.0,0.2867113197329997,409.24710195,308.3938965087967,-60.21868911237543,109.6315111231413,-469.4657910623754,1.0,-469.46579106237544,0,,,,,
0.004259673800436,0.8256772677531213,128.0,512.0,0.2863824789207897,-67.69660315,86.65985081518394,-62.259154595588186,71.39492737005385,5.437448554411816,1.0,5.437448554411816,0,,,,,
0.0034311015287148,0.9513035221373408,64.0,2048.0,0.1188833372942031,246.3371433,243.56026341061147,-304.264423619038,72.70327231019218,-550.601566919038,1.0,-550.601566919038,0,,,,,
0.0011038043752888,0.8017410084801858,256.0,1024.0,0.1907745900927434,1057.3090111,140.02653736145686,-380.5051137069646,62.09419827909529,-1437.8141248069646,1.0,-1437.8141248069646,0,,,,,
0.0011374994181029,0.9742330676077788,256.0,1024.0,0.1453729229802595,611.6885227,66.74950742278237,-334.686858775992,28.28684566395385,-946.375381475992,1.0,-946.3753814759921,0,,,,,
0.003211855357448,0.8523265213719801,64.0,1024.0,0.2611575917646394,15.87522565,158.28453091007668,-341.08732793207275,84.8014940933533,-356.9625535820728,1.0,-356.96255358207276,0,,,,,
0.0012489532975031,0.940458265122301,64.0,512.0,0.1744736700784651,258.98268245,60.963591260886034,-160.6083398068834,44.433404386385824,-419.5910222568834,1.0,-419.59102225688343,0,,,,,
0.000190044972111,0.9762188745837768,128.0,512.0,0.2499943522218095,270.5465195,424.65019885602266,-194.80725561294457,77.8570577153097,-465.3537751129445,1.0,-465.35377511294456,0,,,,,
0.000455248584667,0.8686856104723201,64.0,2048.0,0.2450858718961804,762.78644245,160.781555520081,-77.5111547944889,64.80708292088636,-840.2975972444889,1.0,-840.2975972444889,0,,,,,
0.0016387360584504,0.929236977042694,128.0,1024.0,0.2015234656730309,682.7693696499999,51.78496303351351,-267.24907497482343,52.484895402354205,-950.0184446248234,1.0,-950.0184446248234,0,,,,,
0.0043730479967648,0.9859169545057852,256.0,128.0,0.1325726023936872,-693.02452455,190.33012280482583,-496.3144180300904,62.06395624686158,196.71010651990963,1.0,196.71010651990963,0,,,,,
0.0063299890553755,0.8302345628509912,128.0,512.0,0.2735033799330549,60.17216880000001,91.27134510359504,-441.89458425976153,73.99424213431777,-502.0667530597616,1.0,-502.06675305976154,0,,,,,
0.0011592865518495,0.8989949040667955,64.0,512.0,0.245917475428005,355.10484360000004,60.68475254375371,-99.62742192047752,105.94064616674892,-454.7322655204776,1.0,-454.73226552047754,0,,,,,
0.0060253675579399,0.9522162960787252,128.0,1024.0,0.1315004081007573,-8.971926499999999,123.64906287735003,-707.233537866194,143.19673519259084,-698.261611366194,1.0,-698.261611366194,0,,,,,
0.0008739812053387,0.9296601231500086,128.0,2048.0,0.2911060771529131,592.485385,248.125915898743,-260.66384415075663,67.70911042825736,-853.1492291507566,1.0,-853.1492291507566,0,,,,,
0.0001924715570336,0.9536510300206064,128.0,2048.0,0.2215919086825821,500.47053145,36.93802387352994,-43.48901007925205,38.926726616880615,-543.9595415292521,1.0,-543.9595415292521,0,,,,,
0.0003514418087211,0.8838380628000897,256.0,2048.0,0.106083953054075,-70.56286235000002,47.65955141527844,-32.255371550857674,27.52038453556944,38.30749079914234,1.0,38.30749079914234,0,,,,,
0.0008043857069337,0.9837523589745572,128.0,1024.0,0.2234036496339979,347.6621973,421.6563564019732,-225.23483736640628,145.20641034907874,-572.8970346664063,1.0,-572.8970346664063,0,,,,,
0.0041087992664579,0.8083422760937168,128.0,2048.0,0.2237273722155192,495.2567877999999,99.58831753454128,-91.2300929896728,50.5847405097709,-586.4868807896727,1.0,-586.4868807896727,0,,,,,
0.0003482460376615,0.9585921905163552,64.0,1024.0,0.1883191998638115,676.86000695,105.32012317549804,-228.7115328494934,46.63095007052109,-905.5715397994934,1.0,-905.5715397994934,0,,,,,
0.0003209614070411,0.8404239916390098,256.0,1024.0,0.1414875233965611,1005.30053805,60.21426371644349,1.883307570195393,33.72054479632622,-1003.4172304798044,1.0,-1003.4172304798046,0,,,,,
0.00094028713374,0.9327146215405177,128.0,128.0,0.2888077189011548,756.1410123,111.0538441318635,-477.6264955772864,69.78057357270309,-1233.7675078772863,1.0,-1233.7675078772863,0,,,,,
