algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0,0.0055998378790836,0.8103296224354661,0.2750083506223024,512.0,,,,,,223.61278483333334,47.45100357598535,18.993967759240572,12.966220203745536,204.6188170740928,3
0,0.0032213745991924,0.9730531009473232,0.2978721722188002,128.0,,,,,,236.83356400000002,33.14526760140871,5.155942948472997,3.8179602860997313,231.677621051527,3
0,0.0037821025171997,0.8044810733089632,0.2990270369867847,128.0,,,,,,84.4913662,14.396620339034293,21.143882964241005,11.502160680176567,63.34748323575898,3
0,0.0051729800441309,0.9283940641311604,0.2547017299436853,2048.0,,,,,,332.5066205333333,64.74251725434941,6.915302873651187,4.325723753541847,325.59131765968215,3
0,0.003742455984256,0.8436229421413712,0.1009929894955272,512.0,,,,,,179.2660471,89.00322502655511,25.737915226072076,15.96689916555954,153.52813187392792,3
0,0.0001887574336045,0.9452671237237368,0.2875835466387056,128.0,,,,,,203.9469028,20.375765559737395,16.470724626258015,9.995532750043571,187.476178173742,3
0,0.002337800644609,0.8530971231714639,0.1564305742819514,128.0,,,,,,155.1405324,34.65837989337815,6.247676152611773,5.764041965992505,148.89285624738827,3
0,0.0009571308662418,0.9275868898089912,0.1895107632242781,1024.0,,,,,,392.02829249999996,19.25870517095459,20.627545856001475,13.10484503963673,371.4007466439985,3
0,0.0002070711692451,0.9144298694073004,0.107797476036872,128.0,,,,,,285.8439866333333,84.54985431372383,15.4836745588885,13.089340732239279,270.36031207444483,3
0,0.0001322868361103,0.8536654645305153,0.1045946317249525,1024.0,,,,,,371.1042652666667,1.956517370913892,18.758793041296304,12.399144589107067,352.3454722253703,3
0,0.0009918159205636,0.854162475419688,0.216363109794786,1024.0,,,,,,286.1975963,3.3221421759892187,18.41719282756482,14.752843510766882,267.7804034724352,3
0,0.0002840816888958,0.819141463353503,0.1118051750054716,128.0,,,,,,127.79774103333334,87.03600523438132,15.271283182137026,9.437758032175571,112.5264578511963,3
