algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0,0.0005975354945044,0.8401414714340101,0.2016321061167388,1024.0,,,,,,193.67660860153848,270.17437112426285,79.2037008,14.701279403855596,0,43744,114.47290780153848
0,0.0005975354945044,0.8401414714340101,0.2016321061167388,1024.0,,,,,,79.12665528981015,72.20940927340878,80.6270776,15.14661991637015,1,15032,-1.5004223101898617
0,0.0005975354945044,0.8401414714340101,0.2016321061167388,1024.0,,,,,,85.25687487302348,68.7805181932915,313.1157015,18.18454648515954,2,86548,-227.8588266269765
0,0.0008907828980171,0.9752449238492856,0.2627347549788392,512.0,,,,,,114.35110491663218,54.891466470465446,251.2996073,7.567649436715582,0,16018,-136.9485023833678
0,0.0008907828980171,0.9752449238492856,0.2627347549788392,512.0,,,,,,216.3074409611523,265.39970712724426,312.7088664,135.70036031825782,1,35728,-96.40142543884767
0,0.0008907828980171,0.9752449238492856,0.2627347549788392,512.0,,,,,,79.48105780025944,81.27904249930332,294.2505349,8.008731870197073,2,37607,-214.76947709974056
0,0.0007106141683609,0.9442769592406024,0.2033246678717012,2048.0,,,,,,219.59966058738064,263.20180448838533,157.66032079999997,125.52980679839692,0,79615,61.939339787380675
0,0.0007106141683609,0.9442769592406024,0.2033246678717012,2048.0,,,,,,180.4404516577721,279.62232980999033,257.8648328,3.7146687260187727,1,59362,-77.4243811422279
0,0.0007106141683609,0.9442769592406024,0.2033246678717012,2048.0,,,,,,98.61326562854228,74.56384365281701,271.5032697,6.349564557419752,2,1545,-172.8900040714577
0,0.0001218586233385,0.8585897380129668,0.2882091847057215,1024.0,,,,,,74.58142609931528,74.28326379554579,106.7076386,52.12235478219287,0,25995,-32.126212500684716
0,0.0001218586233385,0.8585897380129668,0.2882091847057215,1024.0,,,,,,96.28019841723145,60.34742699970824,128.0657693,96.1851124684456,1,62675,-31.785570882768553
0,0.0001218586233385,0.8585897380129668,0.2882091847057215,1024.0,,,,,,67.64068236183375,62.341248003125536,103.6875704,24.352766803690987,2,42033,-36.046888038166244
0,0.0002756922820545,0.9546695371558136,0.2142835591187875,512.0,,,,,,95.02890046974645,69.73406239073303,279.955973,3.833042920655652,0,4464,-184.92707253025353
0,0.0002756922820545,0.9546695371558136,0.2142835591187875,512.0,,,,,,79.3585701092612,66.2087986839606,301.1032328,8.299163876277852,1,18888,-221.7446626907388
0,0.0002756922820545,0.9546695371558136,0.2142835591187875,512.0,,,,,,115.9845377381891,57.32847136083426,287.2319878,10.518262373879477,2,32236,-171.24745006181092
0,0.0006160599860275,0.8815234349733102,0.1352364839331916,1024.0,,,,,,195.64756519617512,272.476221029984,204.2866084,134.28592906239749,0,41835,-8.639043203824883
0,0.0006160599860275,0.8815234349733102,0.1352364839331916,1024.0,,,,,,109.52503205537796,64.02022150184665,99.57039559999998,32.35262417094605,1,20860,9.95463645537798
0,0.0006160599860275,0.8815234349733102,0.1352364839331916,1024.0,,,,,,173.5695473648375,284.9602555189947,173.4053524,105.57906574103144,2,70338,0.16419496483749185
0,0.0067143742069835,0.8149322233767892,0.211896012360195,512.0,,,,,,119.0862454831833,77.47087878732768,120.51394359999998,83.83858599084658,0,85469,-1.4276981168166714
0,0.0067143742069835,0.8149322233767892,0.211896012360195,512.0,,,,,,184.2928509523161,268.32676310778976,282.81866020000007,69.57053554250638,1,44289,-98.52580924768398
0,0.0067143742069835,0.8149322233767892,0.211896012360195,512.0,,,,,,194.77890649326145,91.37745032208144,137.4095046,93.61849609302976,2,3481,57.369401893261454
0,0.0080504929644128,0.8155436706547595,0.1186283715020025,1024.0,,,,,,113.57323179915548,49.600867605968425,88.4042127,23.4691424130624,0,74195,25.169019099155477
0,0.0080504929644128,0.8155436706547595,0.1186283715020025,1024.0,,,,,,105.42906514627391,83.72142577708149,297.9250826,18.46829991986732,1,83802,-192.4960174537261
0,0.0080504929644128,0.8155436706547595,0.1186283715020025,1024.0,,,,,,89.196364108735,65.37972254958733,218.8675046,120.22500136221058,2,43744,-129.671140491265
0,0.000386719258385,0.8480664555199038,0.1202889190078277,512.0,,,,,,84.71041971677332,70.30972234482729,75.57678739999999,17.67816293062684,0,15032,9.13363231677333
0,0.000386719258385,0.8480664555199038,0.1202889190078277,512.0,,,,,,139.3899427233264,49.30761860925639,99.2925546,41.86261712096154,1,86548,40.09738812332641
0,0.000386719258385,0.8480664555199038,0.1202889190078277,512.0,,,,,,86.46176998661831,64.28137844340866,74.1857025,17.252928443536344,2,16018,12.276067486618302
0,0.0005317549128563,0.9030325116551824,0.2096170964863348,512.0,,,,,,79.97790482863783,65.37120849337981,290.9665649,3.668415502901553,0,35728,-210.98866007136215
0,0.0005317549128563,0.9030325116551824,0.2096170964863348,512.0,,,,,,90.90637396578676,74.10616719567575,234.55693549999995,133.18091845453245,1,37607,-143.65056153421318
0,0.0005317549128563,0.9030325116551824,0.2096170964863348,512.0,,,,,,122.14223725870252,67.1398793193894,198.4531176,119.57782117424622,2,79615,-76.31088034129749
0,0.0053410105500955,0.8280058548652565,0.1326776696130635,2048.0,,,,,,128.20328796505927,40.66471495732104,96.5715163,28.45792052298312,0,59362,31.631771665059276
0,0.0053410105500955,0.8280058548652565,0.1326776696130635,2048.0,,,,,,118.34139979761092,53.69860834369462,305.8788026,60.04964490060439,1,1545,-187.53740280238907
0,0.0053410105500955,0.8280058548652565,0.1326776696130635,2048.0,,,,,,234.34216604866089,294.924962785052,228.6959743,133.79243553655158,2,25995,5.646191748660897
0,0.0059843588907641,0.8460734330784357,0.2928310842920888,2048.0,,,,,,176.60146647871005,272.2741112021056,310.9317361,52.47896033671083,0,62675,-134.33026962128997
0,0.0059843588907641,0.8460734330784357,0.2928310842920888,2048.0,,,,,,68.55337263038382,59.53230184416999,92.9863741,25.82571646221696,1,42033,-24.433001469616187
0,0.0059843588907641,0.8460734330784357,0.2928310842920888,2048.0,,,,,,144.99787095189097,61.5707150750529,296.4039223000001,14.44469423226483,2,4464,-151.40605134810912
0,0.0006727982427932,0.8113237734583901,0.1519287765732303,128.0,,,,,,98.18929633013904,67.6888138985475,273.48928979999994,5.281054672942629,0,18888,-175.2999934698609
0,0.0006727982427932,0.8113237734583901,0.1519287765732303,128.0,,,,,,174.72072139084338,276.09427996169853,-15.8457608,1.7015469709190396,1,32236,190.56648219084337
0,0.0006727982427932,0.8113237734583901,0.1519287765732303,128.0,,,,,,122.369320362946,98.67326900105404,114.4688626,95.06300648217382,2,41835,7.900457762946004
0,0.0033346604501413,0.873861338671375,0.2332641391800277,128.0,,,,,,102.74019590551032,77.98997011176694,194.5521517,137.89382065976633,0,20860,-91.81195579448968
