algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0,0.0004528228756244,0.9713707326153376,0.2017727311154218,512.0,,,,,,776.0410445,65.25489048316263,-266.56048043778867,53.14572902477097,2,46924,1042.6015249377888
0,0.0001819387463842,0.8942531823711718,0.2929043412332721,512.0,,,,,,646.7801493000001,308.13676962750645,-216.13778579353567,94.27294476238455,0,11277,862.9179350935358
0,0.0001819387463842,0.8942531823711718,0.2929043412332721,512.0,,,,,,515.2501142,536.606063347963,-413.0207043556104,69.93835950857935,1,12478,928.2708185556104
0,0.0001819387463842,0.8942531823711718,0.2929043412332721,512.0,,,,,,755.7663607000001,129.68451801247235,-214.10027780513093,65.2222583874713,2,97851,969.866638505131
0,0.000121626463961,0.8923208768604375,0.1965536409536008,128.0,,,,,,186.5155892,608.7108812892563,-187.0069367235369,44.856175675728565,0,12245,373.52252592353693
0,0.000121626463961,0.8923208768604375,0.1965536409536008,128.0,,,,,,636.9478614,64.44428081628129,-431.48504709536354,167.98434756542426,1,5148,1068.4329084953636
0,0.000121626463961,0.8923208768604375,0.1965536409536008,128.0,,,,,,944.9532266,243.4368785790797,-250.617933542002,75.09029142510722,2,86678,1195.571160142002
0,0.0001252410796261,0.8699014539749399,0.1982663989851078,128.0,,,,,,1025.9528662,139.39026246690818,-118.8679461749387,47.01202107527481,0,53882,1144.8208123749387
0,0.0001252410796261,0.8699014539749399,0.1982663989851078,128.0,,,,,,748.4611895,153.044189200318,26.10084315698332,64.06942832375624,1,89615,722.3603463430168
0,0.0001252410796261,0.8699014539749399,0.1982663989851078,128.0,,,,,,334.33640790000004,265.803092633999,129.95396248065444,63.41903474580374,2,552,204.3824454193456
0,0.0074445366223603,0.8248064281297869,0.2136970251003065,512.0,,,,,,-200.6606293,103.7691613594079,-508.6601280475472,176.63998689712352,0,2782,307.99949874754714
0,0.0074445366223603,0.8248064281297869,0.2136970251003065,512.0,,,,,,-219.7050087,147.22278291451786,-392.15975084003,20.934704254894367,1,44401,172.45474214002996
0,0.0074445366223603,0.8248064281297869,0.2136970251003065,512.0,,,,,,-251.9858749,270.47366127080403,-334.31952229090274,80.86512976947715,2,60751,82.33364739090274
0,0.0035886161017392,0.9775712406198076,0.2639640029557225,128.0,,,,,,164.0894066,64.81306896614578,-643.1546280555849,194.9490142472003,0,95540,807.2440346555849
0,0.0035886161017392,0.9775712406198076,0.2639640029557225,128.0,,,,,,-127.7705544,51.72201727090683,-416.84406988568736,92.74221632299344,1,61121,289.0735154856874
0,0.0035886161017392,0.9775712406198076,0.2639640029557225,128.0,,,,,,-150.7405015,90.7588450387938,-416.6815625068277,70.11746841317888,2,81885,265.9410610068277
0,0.0001891417806143,0.904285542064478,0.129769126689748,128.0,,,,,,594.5494940000001,507.0144750003672,-226.29291318084,32.85847074583095,0,65077,820.8424071808402
0,0.0001891417806143,0.904285542064478,0.129769126689748,128.0,,,,,,772.4655564000001,20.337203324151968,-103.49326577479005,76.09099298718873,1,68500,875.9588221747902
0,0.0001891417806143,0.904285542064478,0.129769126689748,128.0,,,,,,498.0632355,162.47187996841865,-343.79143155119965,145.5011488094157,2,59189,841.8546670511996
0,0.0001069667966494,0.9558665574282164,0.2246318250142865,128.0,,,,,,510.8208784,57.46280555096505,-430.7745925909716,91.89955356288596,0,36882,941.5954709909716
0,0.0001069667966494,0.9558665574282164,0.2246318250142865,128.0,,,,,,436.6799199,66.09790716492768,-321.1930083517262,58.66097438960479,1,21495,757.8729282517262
0,0.0001069667966494,0.9558665574282164,0.2246318250142865,128.0,,,,,,576.2110324,62.93720246106123,-149.17672081700002,139.45181032162645,2,6788,725.3877532170001
0,0.0042891735829551,0.834534405229025,0.1393503279428614,2048.0,,,,,,423.1313691,192.90337620311183,-273.9147866057494,85.88729523427631,0,88091,697.0461557057494
0,0.0042891735829551,0.834534405229025,0.1393503279428614,2048.0,,,,,,230.9407261,125.87277140126284,-187.7715134015424,71.66636761791521,1,50770,418.7122395015424
0,0.0042891735829551,0.834534405229025,0.1393503279428614,2048.0,,,,,,158.57576479999997,86.18084155481446,-281.33879277108133,111.38769350940017,2,10520,439.91455757108133
0,0.0061332391461365,0.9262981862319783,0.2383891726045868,128.0,,,,,,-384.2846799999999,43.3476435487349,-457.82954527664407,34.1392463014568,0,23289,73.54486527664415
0,0.0061332391461365,0.9262981862319783,0.2383891726045868,128.0,,,,,,-213.2607629,96.9345579768888,-500.53352545435774,20.899244760912605,1,72611,287.27276255435777
0,0.0061332391461365,0.9262981862319783,0.2383891726045868,128.0,,,,,,-868.4003819999998,134.84627243263105,-785.8855381262525,83.4718537178679,2,66945,-82.51484387374728
0,0.000725731852095,0.8439705344639583,0.2810861013555333,512.0,,,,,,892.8436173999999,176.7432520497315,-497.79365892669887,21.119800249369334,0,54978,1390.6372763266986
0,0.000725731852095,0.8439705344639583,0.2810861013555333,512.0,,,,,,615.4198254999999,293.8716178603887,-349.63304696339185,91.8069566679478,1,59641,965.0528724633917
0,0.000725731852095,0.8439705344639583,0.2810861013555333,512.0,,,,,,772.0033971,281.11183022249986,-180.13037782119062,37.46173665383235,2,7611,952.1337749211907
0,0.0047262678642628,0.8908555528686765,0.2149799933553313,2048.0,,,,,,-118.521535,72.28624683659578,-418.00376629901655,35.45433499968845,0,86553,299.4822312990166
0,0.0047262678642628,0.8908555528686765,0.2149799933553313,2048.0,,,,,,135.2873029,246.7262806343812,-387.68636454224617,102.65360676210985,1,13368,522.9736674422461
0,0.0047262678642628,0.8908555528686765,0.2149799933553313,2048.0,,,,,,278.8462455,279.7346812719492,-264.4608036191232,41.47656622304845,2,93201,543.3070491191232
0,0.0017958737332502,0.9974392427214815,0.244647528384085,1024.0,,,,,,39.23816790000001,266.029492165425,-306.6633518458354,66.83047763070282,0,94136,345.9015197458354
0,0.0017958737332502,0.9974392427214815,0.244647528384085,1024.0,,,,,,-116.0470272,137.35048467608414,-370.14204714294175,90.21349446315986,1,17808,254.09501994294175
0,0.0017958737332502,0.9974392427214815,0.244647528384085,1024.0,,,,,,-238.2078989,65.20929273818712,-266.4608208886595,49.48317191624015,2,80725,28.252921988659494
0,0.001249396838723,0.8492085977423589,0.2992537345212366,128.0,,,,,,-9.2744123,71.18593012537319,-580.8955792563593,41.67593354742405,0,10387,571.6211669563593
0,0.001249396838723,0.8492085977423589,0.2992537345212366,128.0,,,,,,-689.5827317999999,293.1816490134957,-472.5567881218852,78.29332438123876,1,45466,-217.02594367811474
0,0.001249396838723,0.8492085977423589,0.2992537345212366,128.0,,,,,,277.3683807,59.64716968107522,-490.05104023744497,135.89101616501557,2,43630,767.419420937445
0,0.0003157431316102,0.9811690316162848,0.2714931536828951,2048.0,,,,,,760.9278085999999,50.37259847237447,-159.88423711453797,37.224985292041325,0,24690,920.8120457145379
0,0.0003157431316102,0.9811690316162848,0.2714931536828951,2048.0,,,,,,663.2447744,32.03114714136655,-181.619701846836,33.08922589615596,1,68458,844.8644762468359
0,0.0003157431316102,0.9811690316162848,0.2714931536828951,2048.0,,,,,,621.7429755999999,37.02169411304071,-130.60075689703226,48.65716481076945,2,67050,752.3437324970322
