algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0,0.0025233865590123,0.9651255104938364,0.1468950284430719,128.0,,,,,,1000.0,0.0,936.4,32.53367486159533,0,58087,63.60000000000002
0,0.0025233865590123,0.9651255104938364,0.1468950284430719,128.0,,,,,,319.2,83.81503445086686,61.5,7.90253124005214,1,47067,257.7
0,0.0025233865590123,0.9651255104938364,0.1468950284430719,128.0,,,,,,229.4,288.3699706973665,234.2,17.01646261712463,2,91238,-4.799999999999983
0,0.0034414852157245,0.8223879387143807,0.1168309353102067,128.0,,,,,,107.4,9.93176721434811,41.3,0.4582575694955839,0,75484,66.10000000000001
0,0.0034414852157245,0.8223879387143807,0.1168309353102067,128.0,,,,,,1000.0,0.0,1000.0,0.0,1,70153,0.0
0,0.0034414852157245,0.8223879387143807,0.1168309353102067,128.0,,,,,,142.4,34.86602931221162,64.8,6.209669878504009,2,34121,77.60000000000001
0,0.0013263157356881,0.9369293315968226,0.2028101012964851,1024.0,,,,,,1000.0,0.0,918.0,194.603699862053,0,62990,82.0
0,0.0013263157356881,0.9369293315968226,0.2028101012964851,1024.0,,,,,,1000.0,0.0,1000.0,0.0,1,22213,0.0
0,0.0013263157356881,0.9369293315968226,0.2028101012964851,1024.0,,,,,,1000.0,0.0,101.3,1.5524174696260025,2,92088,898.7
0,0.0054077479699961,0.9516363357661024,0.2636725185180382,512.0,,,,,,10.2,2.925747767665559,6.7,0.6403124237432849,0,8808,3.499999999999999
0,0.0054077479699961,0.9516363357661024,0.2636725185180382,512.0,,,,,,1000.0,0.0,713.8,353.0435667166305,1,82584,286.20000000000005
0,0.0054077479699961,0.9516363357661024,0.2636725185180382,512.0,,,,,,456.9,91.07628670515724,163.7,2.491987158875422,2,89151,293.2
0,0.0002684914215116,0.8486130162558582,0.2885549625217508,128.0,,,,,,250.7,36.85390074334059,59.0,3.286335345030997,0,99104,191.7
0,0.0002684914215116,0.8486130162558582,0.2885549625217508,128.0,,,,,,1000.0,0.0,96.2,12.006664815842909,1,19897,903.8
0,0.0002684914215116,0.8486130162558582,0.2885549625217508,128.0,,,,,,1000.0,0.0,292.0,84.90818570667966,2,65676,708.0
0,0.0001407625510434,0.952132793734338,0.1498619064864243,128.0,,,,,,383.2,94.15391654094906,49.0,3.9496835316263,0,6546,334.2
0,0.0001407625510434,0.952132793734338,0.1498619064864243,128.0,,,,,,249.3,60.67627213334716,53.4,3.352610922848042,1,47005,195.9
0,0.0001407625510434,0.952132793734338,0.1498619064864243,128.0,,,,,,172.2,53.62051846075344,40.4,1.562049935181331,2,19303,131.79999999999998
0,0.005846148338676,0.9095073436727624,0.2457415032284895,2048.0,,,,,,1000.0,0.0,499.8,3.944616584663204,0,46530,500.2
0,0.005846148338676,0.9095073436727624,0.2457415032284895,2048.0,,,,,,202.1,7.105631569396206,76.6,0.4898979485566356,1,15925,125.5
0,0.005846148338676,0.9095073436727624,0.2457415032284895,2048.0,,,,,,1000.0,0.0,1000.0,0.0,2,73144,0.0
0,0.0002435434094423,0.810070638132225,0.2055499944581396,512.0,,,,,,127.0,30.58103987767584,37.3,2.8653097563788807,0,83015,89.7
0,0.0002435434094423,0.810070638132225,0.2055499944581396,512.0,,,,,,155.3,32.00015624961853,48.2,5.793099343184096,1,30488,107.10000000000001
0,0.0002435434094423,0.810070638132225,0.2055499944581396,512.0,,,,,,999.3,2.1,525.1,127.17267788326234,2,5047,474.19999999999993
0,0.0001022254459904,0.90093990800934,0.2230719089700426,1024.0,,,,,,1000.0,0.0,226.2,128.7228029527014,0,99739,773.8
0,0.0001022254459904,0.90093990800934,0.2230719089700426,1024.0,,,,,,1000.0,0.0,99.1,14.272000560538103,1,4902,900.9
0,0.0001022254459904,0.90093990800934,0.2230719089700426,1024.0,,,,,,1000.0,0.0,100.9,18.338211472223783,2,9105,899.1
0,0.0062968334354773,0.9817820488841078,0.2474759359031171,2048.0,,,,,,1000.0,0.0,1000.0,0.0,0,28910,0.0
0,0.0062968334354773,0.9817820488841078,0.2474759359031171,2048.0,,,,,,1000.0,0.0,1000.0,0.0,1,5954,0.0
0,0.0062968334354773,0.9817820488841078,0.2474759359031171,2048.0,,,,,,1000.0,0.0,1000.0,0.0,2,41025,0.0
0,0.0029986442475932,0.9241610070356294,0.2787400188803264,512.0,,,,,,1000.0,0.0,440.1,2.2561028345356955,0,83726,559.9
0,0.0029986442475932,0.9241610070356294,0.2787400188803264,512.0,,,,,,478.1,17.615050383124085,136.2,9.019977827023745,1,83732,341.90000000000003
0,0.0029986442475932,0.9241610070356294,0.2787400188803264,512.0,,,,,,215.2,118.29184249135692,98.0,7.745966692414834,2,22477,117.19999999999999
0,0.0014549842749715,0.9736711928984784,0.2824788266913623,128.0,,,,,,1000.0,0.0,1000.0,0.0,0,34741,0.0
0,0.0014549842749715,0.9736711928984784,0.2824788266913623,128.0,,,,,,1000.0,0.0,1000.0,0.0,1,43214,0.0
0,0.0014549842749715,0.9736711928984784,0.2824788266913623,128.0,,,,,,1000.0,0.0,1000.0,0.0,2,11961,0.0
0,0.0010941188230664,0.9151969938862636,0.2587796515402699,2048.0,,,,,,1000.0,0.0,1000.0,0.0,0,15938,0.0
0,0.0010941188230664,0.9151969938862636,0.2587796515402699,2048.0,,,,,,1000.0,0.0,1000.0,0.0,1,15952,0.0
0,0.0010941188230664,0.9151969938862636,0.2587796515402699,2048.0,,,,,,1000.0,0.0,1000.0,0.0,2,22721,0.0
0,0.0031312694258671,0.9066838001923384,0.2069579754945664,2048.0,,,,,,1000.0,0.0,1000.0,0.0,0,54302,0.0
0,0.0031312694258671,0.9066838001923384,0.2069579754945664,2048.0,,,,,,1000.0,0.0,1000.0,0.0,1,72698,0.0
0,0.0031312694258671,0.9066838001923384,0.2069579754945664,2048.0,,,,,,213.4,40.49740732442016,104.1,25.657162742594902,2,66046,109.30000000000001
0,0.0012255974745401,0.9961895658541045,0.202570503075288,2048.0,,,,,,1000.0,0.0,1000.0,0.0,0,62669,0.0
0,0.0012255974745401,0.9961895658541045,0.202570503075288,2048.0,,,,,,1000.0,0.0,1000.0,0.0,1,68751,0.0
0,0.0012255974745401,0.9961895658541045,0.202570503075288,2048.0,,,,,,1000.0,0.0,1000.0,0.0,2,18185,0.0
0,0.000305247304387,0.8249454949980654,0.2209318073363422,512.0,,,,,,850.9,59.07698367384713,322.0,19.313207915827967,0,12994,528.9
0,0.000305247304387,0.8249454949980654,0.2209318073363422,512.0,,,,,,1000.0,0.0,1000.0,0.0,1,15358,0.0
0,0.000305247304387,0.8249454949980654,0.2209318073363422,512.0,,,,,,653.1,118.6013912228689,226.7,6.419501538281613,2,34096,426.40000000000003
0,0.0027812613925832,0.89312134801245,0.1641326150345166,128.0,,,,,,563.2,311.66995363685606,133.0,7.0,0,94564,430.20000000000005
0,0.0027812613925832,0.89312134801245,0.1641326150345166,128.0,,,,,,1000.0,0.0,1000.0,0.0,1,58023,0.0
0,0.0027812613925832,0.89312134801245,0.1641326150345166,128.0,,,,,,197.2,10.970870521521984,80.0,0.7745966692414834,2,3516,117.19999999999999
0,0.0002140371539555,0.8705322785641577,0.1524652352828278,128.0,,,,,,161.0,43.03719321703032,52.2,8.411896337925237,0,57617,108.8
0,0.0002140371539555,0.8705322785641577,0.1524652352828278,128.0,,,,,,1000.0,0.0,1000.0,0.0,1,53601,0.0
0,0.0002140371539555,0.8705322785641577,0.1524652352828278,128.0,,,,,,316.0,36.79130332021414,53.5,8.535221145348256,2,88421,262.5
0,0.0019010566835787,0.8874168233622906,0.258663077827225,1024.0,,,,,,1000.0,0.0,1000.0,0.0,0,39117,0.0
0,0.0019010566835787,0.8874168233622906,0.258663077827225,1024.0,,,,,,482.0,123.12513959382947,458.0,26.55936746234744,1,57119,24.0
0,0.0019010566835787,0.8874168233622906,0.258663077827225,1024.0,,,,,,1000.0,0.0,1000.0,0.0,2,58226,0.0
0,0.0002216387884208,0.8349999307969111,0.1741866559899135,128.0,,,,,,1000.0,0.0,60.9,4.908156476723211,0,3607,939.1
0,0.0002216387884208,0.8349999307969111,0.1741866559899135,128.0,,,,,,517.6,246.2641671051637,51.9,5.3935146240647205,1,32583,465.70000000000005
0,0.0002216387884208,0.8349999307969111,0.1741866559899135,128.0,,,,,,1000.0,0.0,91.5,15.32481647524694,2,94247,908.5
0,0.0005862184130673,0.9786843694010574,0.2844043104356353,1024.0,,,,,,1000.0,0.0,1000.0,0.0,0,13610,0.0
0,0.0005862184130673,0.9786843694010574,0.2844043104356353,1024.0,,,,,,1000.0,0.0,1000.0,0.0,1,25057,0.0
0,0.0005862184130673,0.9786843694010574,0.2844043104356353,1024.0,,,,,,1000.0,0.0,1000.0,0.0,2,95020,0.0
0,0.000666434157729,0.8756058362320303,0.2047641116987605,512.0,,,,,,1000.0,0.0,96.2,24.227257376764708,0,93273,903.8
0,0.000666434157729,0.8756058362320303,0.2047641116987605,512.0,,,,,,1000.0,0.0,1000.0,0.0,1,75623,0.0
0,0.000666434157729,0.8756058362320303,0.2047641116987605,512.0,,,,,,1000.0,0.0,1000.0,0.0,2,90302,0.0
0,0.0005446476955209,0.9937298425180738,0.2485443959578534,1024.0,,,,,,1000.0,0.0,1000.0,0.0,0,6537,0.0
0,0.0005446476955209,0.9937298425180738,0.2485443959578534,1024.0,,,,,,1000.0,0.0,1000.0,0.0,1,45814,0.0
0,0.0005446476955209,0.9937298425180738,0.2485443959578534,1024.0,,,,,,1000.0,0.0,1000.0,0.0,2,20473,0.0
0,0.001022201147639,0.9399647362341352,0.1933028647511207,1024.0,,,,,,1000.0,0.0,1000.0,0.0,0,57093,0.0
0,0.001022201147639,0.9399647362341352,0.1933028647511207,1024.0,,,,,,1000.0,0.0,1000.0,0.0,1,18957,0.0
0,0.001022201147639,0.9399647362341352,0.1933028647511207,1024.0,,,,,,1000.0,0.0,1000.0,0.0,2,6849,0.0
0,0.0098743200490539,0.8671835564840629,0.287889791161897,512.0,,,,,,136.6,25.75732905407702,54.0,11.40175425099138,0,32559,82.6
0,0.0098743200490539,0.8671835564840629,0.287889791161897,512.0,,,,,,151.4,39.84018072248167,42.6,3.6110940170535577,1,74644,108.80000000000001
0,0.0098743200490539,0.8671835564840629,0.287889791161897,512.0,,,,,,105.0,9.121403400793104,20.1,1.8681541692269408,2,9733,84.9
0,0.0032958563896558,0.8132404596294432,0.1485717523272806,1024.0,,,,,,149.4,46.11767557021928,207.8,15.16443206981389,0,81071,-58.400000000000006
0,0.0032958563896558,0.8132404596294432,0.1485717523272806,1024.0,,,,,,141.7,43.94780995681127,28.9,2.3,1,3457,112.79999999999998
