learning_rate,gamma,batch_size,n_steps,clip_range,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,gap,algorithm,gae_lambda,vf_coef,tau,buffer_size,ent_coef
0.0045809564988695,0.989501502574874,256.0,512.0,0.2008152845403006,532.8838371499999,82.06250434832963,18.72413514554501,13.785441409461436,-514.1597020044549,-514.1597020044549,0,,,,,
0.0001530307772045,0.9815567886411218,64.0,1024.0,0.2343980394998887,178.48579045000002,2.0908144839867435,18.25986982807517,15.513975823924868,-160.22592062192484,-160.22592062192484,0,,,,,
0.0003391936328445,0.947375064439462,128.0,128.0,0.1890128663927752,227.42711755,80.81990379225499,10.215951204672455,12.614581638965117,-217.21116634532757,-217.21116634532754,0,,,,,
0.0004495026982683,0.8416317400566814,256.0,1024.0,0.2589301063563288,369.3682917,2.087241906809272,26.2931380241178,19.870820222821678,-343.07515367588223,-343.0751536758822,0,,,,,
0.0002188296180036,0.9039897838738276,256.0,512.0,0.1741903881278724,336.5389669499999,7.463223504691896,26.72206878382713,17.663470682824418,-309.8168981661728,-309.8168981661728,0,,,,,
0.0085821364435189,0.9608322499969044,128.0,2048.0,0.2573113966516042,182.85267245,8.766211939307077,16.121082830242813,8.462144759093489,-166.7315896197572,-166.7315896197572,0,,,,,
0.0001427172536505,0.9505016405355566,256.0,512.0,0.162604649988691,102.3470648,5.783803735835454,24.86174922436476,15.645974547248963,-77.48531557563525,-77.48531557563524,0,,,,,
0.0007016913638263,0.9750041768449385,64.0,2048.0,0.1481957472611403,389.10619424999993,5.753018466313542,26.16269045295194,27.034803445491495,-362.943503797048,-362.943503797048,0,,,,,
0.001506416489572,0.8209435423386898,64.0,1024.0,0.1164674127083334,368.17090605,3.475337460322583,40.32232909486629,20.972540838743733,-327.8485769551337,-327.8485769551337,0,,,,,
0.000198030282442,0.9076895188221112,64.0,2048.0,0.2692411181717571,368.435569,1.40795075597153,19.32365157417953,19.79126275018129,-349.1119174258205,-349.1119174258205,0,,,,,
0.0062918674821645,0.8395588770678951,128.0,512.0,0.151877551310766,169.56491395,45.72876071761281,13.401176434755325,8.568747405596387,-156.1637375152447,-156.1637375152447,0,,,,,
0.0048654991507463,0.8904013211581895,64.0,1024.0,0.1000993472533476,426.940272,76.16709808697654,23.575259376689797,19.60638748423327,-403.3650126233102,-403.3650126233102,0,,,,,
0.0003833977391808,0.9714848113103084,128.0,512.0,0.1114417845518922,178.52894315,1.9703479136576707,25.418345242319628,23.278456077853885,-153.1105979076804,-153.1105979076804,0,,,,,
0.0028822261548091,0.9449513051154528,256.0,512.0,0.1224995867128491,369.5723249,2.50546221291737,17.521256329864265,13.686852579070372,-352.0510685701357,-352.0510685701357,0,,,,,
0.0042657591567483,0.827044374212092,256.0,1024.0,0.2569155382630946,361.3838895,5.460394840687113,28.889133313298224,18.627192600946117,-332.4947561867018,-332.4947561867018,0,,,,,
0.0003548706678241,0.8143552381086064,256.0,2048.0,0.2912826490441069,366.6192752,2.614652959302815,26.164451378304516,23.29780518409849,-340.4548238216954,-340.45482382169547,0,,,,,
0.0034311370036933,0.8094087601367264,256.0,512.0,0.2908672598153227,206.2710749,76.72924081584434,21.821018055081367,14.495149870868616,-184.4500568449186,-184.45005684491863,0,,,,,
0.0019115678459933,0.918671175549048,256.0,2048.0,0.1326592079850262,361.83421175,5.426952857132787,55.193874046485874,37.70217356225004,-306.6403377035141,-306.64033770351415,0,,,,,
0.0084002753174698,0.819152699946821,128.0,512.0,0.2607134528374065,157.08362444999997,24.91929136121428,15.601372503954916,14.438313863636331,-141.48225194604507,-141.48225194604507,0,,,,,
0.0088060010446554,0.8435096510857862,64.0,512.0,0.1248489513038303,132.43263169999997,62.3252764126199,19.281843533995563,14.4525060607203,-113.15078816600442,-113.15078816600442,0,,,,,
0.0066173221412024,0.8105019909968864,256.0,128.0,0.2870978127840722,82.02226599999999,5.16930374471909,10.56675746012479,8.145104560787258,-71.4555085398752,-71.4555085398752,0,,,,,
0.000229838975529,0.8373889323166558,64.0,1024.0,0.1023885914436346,371.31744285,3.0251272641457776,19.211185200326145,20.943660384950725,-352.10625764967386,-352.10625764967386,0,,,,,
0.0002204925873025,0.9839107365866928,64.0,1024.0,0.2934323801988279,444.8713140000001,133.4977924848619,17.716905640158803,14.637849518879618,-427.1544083598413,-427.1544083598413,0,,,,,
0.0087077741429148,0.9632921605717912,128.0,512.0,0.171610385208734,167.6352707,11.792924632912309,17.094346603471784,22.794812350822127,-150.54092409652822,-150.54092409652822,0,,,,,
0.0041008486191606,0.9600355503879384,128.0,1024.0,0.1026734235831977,382.1642075,1.4962920982435046,26.69220513403416,31.98555437608161,-355.4720023659658,-355.4720023659658,0,,,,,
0.0002449796652996,0.944916469295794,256.0,512.0,0.1660449130526612,361.385617,38.90446751271301,18.44331854088814,13.306574330667395,-342.9422984591119,-342.9422984591119,0,,,,,
0.0042533581729197,0.9055888791042296,128.0,128.0,0.1081431470099815,243.5407118,36.43377136388821,19.493890272453427,17.765673673086848,-224.04682152754657,-224.04682152754657,0,,,,,
0.00076964834673,0.9395533095778712,64.0,2048.0,0.1230527953806387,363.4392052,2.865154114251265,63.62734815990552,33.1358424065287,-299.8118570400944,-299.8118570400945,0,,,,,
0.0081684455562404,0.9871457381737546,256.0,1024.0,0.1905857243826011,567.035251,49.74867730737394,5.810114789567888,4.254370856568746,-561.2251362104321,-561.2251362104321,0,,,,,
0.0009406562239448,0.8188817178466476,64.0,128.0,0.1092054942255773,87.67066279999999,8.834795633070076,18.61819709893316,8.740338771725057,-69.05246570106684,-69.05246570106684,0,,,,,
0.000329948525717,0.9406532244185394,128.0,512.0,0.2744566983282674,457.5032836,104.79745435223757,19.13446614748682,9.568103368717328,-438.3688174525132,-438.36881745251316,0,,,,,
0.0024283376989283,0.9613778491731312,256.0,2048.0,0.2161117108532148,375.33052305,1.024231570017957,19.547947822883724,23.368508656282312,-355.78257522711624,-355.7825752271163,0,,,,,
0.0074373998906275,0.904614326549166,256.0,2048.0,0.2959306635183952,362.5898960999999,4.746421018754533,11.28330595381558,12.804325173671987,-351.3065901461844,-351.30659014618436,0,,,,,
0.008868598737257,0.8331218922950028,256.0,2048.0,0.1098453643488667,361.36052015,6.511739024715766,42.05003858394921,31.386771289183013,-319.3104815660508,-319.3104815660508,0,,,,,
0.0073158200583581,0.8544445212851254,128.0,128.0,0.2569251095032514,117.5614217,23.974788389883145,2.633871782384813,1.340560741643421,-114.9275499176152,-114.92754991761518,0,,,,,
0.0002219087257824,0.994217027886733,128.0,128.0,0.2737813078239787,400.63211955,58.38222478886479,12.73333525378257,9.345044490300843,-387.8987842962174,-387.89878429621746,0,,,,,
0.0017914361097393,0.9911587817210752,256.0,512.0,0.2859000446162142,336.4536967,5.571975932118346,4.803804162144661,2.5752944780572697,-331.6498925378553,-331.64989253785535,0,,,,,
0.0076457398323938,0.8545713736024916,64.0,512.0,0.1084777106973871,226.02807565,78.33858163585955,14.946410421654582,12.725938926673102,-211.0816652283454,-211.08166522834543,0,,,,,
0.0001415791484624,0.8460492229350102,256.0,512.0,0.1709183997408527,168.16285550000003,7.635995417722019,18.684215407492594,13.133490965454236,-149.47864009250745,-149.47864009250745,0,,,,,
0.0015602981014987,0.9029704985140472,256.0,128.0,0.1019180523316432,454.60040285,61.85936711575912,6.835847910842858,8.396621899628553,-447.7645549391571,-447.76455493915716,0,,,,,
