learning_rate,gamma,clip_range,n_steps,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.0010104697249185,0.9705041595112746,0.2502964597596302,1024,806.1,387.8284285608779,212.8,393.6487774653949,1,88887,593.3
0.0010104697249185,0.9705041595112746,0.2502964597596302,1024,1000.0,0.0,1000.0,0.0,2,48786,0.0
0.0001120424889252,0.8201031519474747,0.1845972540474126,128,1000.0,0.0,1000.0,0.0,0,20167,0.0
0.0001120424889252,0.8201031519474747,0.1845972540474126,128,1000.0,0.0,1000.0,0.0,1,12282,0.0
0.0001120424889252,0.8201031519474747,0.1845972540474126,128,1000.0,0.0,1000.0,0.0,2,23749,0.0
0.0002177009099774,0.9403881305399648,0.1204342232943594,2048,1000.0,0.0,1000.0,0.0,0,23820,0.0
0.0002177009099774,0.9403881305399648,0.1204342232943594,2048,1000.0,0.0,1000.0,0.0,1,19447,0.0
0.0002177009099774,0.9403881305399648,0.1204342232943594,2048,1000.0,0.0,1000.0,0.0,2,40981,0.0
0.0012528640252492,0.8186572189040926,0.2777109830976715,512,1000.0,0.0,1000.0,0.0,0,53131,0.0
0.0012528640252492,0.8186572189040926,0.2777109830976715,512,1000.0,0.0,1000.0,0.0,1,32506,0.0
0.0012528640252492,0.8186572189040926,0.2777109830976715,512,1000.0,0.0,1000.0,0.0,2,78721,0.0
0.0001141304878283,0.8735548267011813,0.2968094900674293,1024,1000.0,0.0,1000.0,0.0,0,12251,0.0
0.0001141304878283,0.8735548267011813,0.2968094900674293,1024,1000.0,0.0,1000.0,0.0,1,40442,0.0
0.0001141304878283,0.8735548267011813,0.2968094900674293,1024,1000.0,0.0,1000.0,0.0,2,43598,0.0
0.0001885715418727,0.947312939328826,0.1159501242193869,1024,1000.0,0.0,1000.0,0.0,0,18201,0.0
0.0001885715418727,0.947312939328826,0.1159501242193869,1024,1000.0,0.0,1000.0,0.0,1,31562,0.0
0.0001885715418727,0.947312939328826,0.1159501242193869,1024,1000.0,0.0,1000.0,0.0,2,38608,0.0
0.0051710126316164,0.8649765332639647,0.1553238054809908,2048,94.8,1.2489995996796797,235.1,21.27651287217904,0,44820,-140.3
0.0051710126316164,0.8649765332639647,0.1553238054809908,2048,1000.0,0.0,1000.0,0.0,1,55369,0.0
0.0051710126316164,0.8649765332639647,0.1553238054809908,2048,1000.0,0.0,1000.0,0.0,2,55339,0.0
0.0008700837558188,0.9145023599866512,0.1497664386799576,1024,1000.0,0.0,1000.0,0.0,0,37715,0.0
0.0008700837558188,0.9145023599866512,0.1497664386799576,1024,1000.0,0.0,1000.0,0.0,1,29205,0.0
