learning_rate,gamma,tau,buffer_size,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.0040678274851346,0.9185479065640264,0.0047779040877432,1000000,2.0,0.0,9.2,1.8867962264113207,0,45814,-7.199999999999999
0.0040678274851346,0.9185479065640264,0.0047779040877432,1000000,2.0,0.0,8.5,1.91049731745428,1,20473,-6.5
0.0040678274851346,0.9185479065640264,0.0047779040877432,1000000,2.0,0.0,9.8,0.8717797887081347,2,57093,-7.800000000000001
0.0020449376771254,0.8466135172903592,0.0064212548145443,10000,2.0,0.0,10.1,1.0440306508910548,0,18957,-8.1
0.0020449376771254,0.8466135172903592,0.0064212548145443,10000,126.6,7.017121917139534,293.1,55.25115383410558,1,6849,-166.50000000000003
0.0020449376771254,0.8466135172903592,0.0064212548145443,10000,238.7,8.729833904490967,1000.0,0.0,2,32559,-761.3
0.0002604109179382,0.8506840036466531,0.005117985034349,10000,59.5,1.5652475842498528,574.1,425.9223990353172,0,74644,-514.6
0.0002604109179382,0.8506840036466531,0.005117985034349,10000,890.1,236.0578107159346,681.3,329.7444616669096,1,9733,208.80000000000007
0.0002604109179382,0.8506840036466531,0.005117985034349,10000,919.3,242.1,1000.0,0.0,2,81071,-80.70000000000005
0.0002358756562711,0.85869237126419,0.0047188804437639,100000,1000.0,0.0,295.8,7.820485918406861,0,3457,704.2
0.0002358756562711,0.85869237126419,0.0047188804437639,100000,56.4,2.107130750570548,174.5,10.809717850156868,1,37281,-118.1
0.0002358756562711,0.85869237126419,0.0047188804437639,100000,105.5,37.46798633500338,116.6,9.8,2,36613,-11.099999999999994
0.0010546966654479,0.993755335909574,0.001288559382745,1000000,1000.0,0.0,1000.0,0.0,0,17881,0.0
0.0010546966654479,0.993755335909574,0.001288559382745,1000000,1000.0,0.0,836.4,327.2687580567384,1,91466,163.60000000000002
0.0010546966654479,0.993755335909574,0.001288559382745,1000000,1000.0,0.0,1000.0,0.0,2,39802,0.0
0.0002628707152831,0.9520321316864704,0.0065638480208027,100000,1000.0,0.0,222.7,102.935950959808,0,16488,777.3
0.0002628707152831,0.9520321316864704,0.0065638480208027,100000,1000.0,0.0,184.1,25.34738645304482,1,51847,815.9
0.0002628707152831,0.9520321316864704,0.0065638480208027,100000,1000.0,0.0,182.4,7.227724399837061,2,674,817.6
0.0004981877999385,0.8023299590572104,0.0049005965254276,100000,86.2,18.637596411554792,141.4,14.61642911247477,0,53199,-55.2
0.0004981877999385,0.8023299590572104,0.0049005965254276,100000,51.2,2.1354156504062622,138.2,17.35396208362805,1,27137,-86.99999999999999
0.0004981877999385,0.8023299590572104,0.0049005965254276,100000,173.1,90.2922477292486,247.9,30.233921346725765,2,46409,-74.80000000000001
0.0028991344877239,0.9234711259017642,0.0085635761181718,10000,2.0,0.0,9.1,1.1357816691600546,0,72617,-7.1
0.0028991344877239,0.9234711259017642,0.0085635761181718,10000,2.0,0.0,9.1,0.9433981132056604,1,45606,-7.1
0.0028991344877239,0.9234711259017642,0.0085635761181718,10000,2.0,0.0,9.1,1.757839583124695,2,34037,-7.1
0.0087623390537791,0.8224106075291325,0.0045254838651898,1000000,2.0,0.0,8.8,1.5362291495737217,0,1807,-6.800000000000001
0.0087623390537791,0.8224106075291325,0.0045254838651898,1000000,2.0,0.0,9.8,1.8867962264113207,1,72078,-7.800000000000001
0.0087623390537791,0.8224106075291325,0.0045254838651898,1000000,2.0,0.0,8.4,1.2,2,67112,-6.4
0.0001309050654029,0.8811308351433312,0.0037319597845014,10000,791.1,303.8767677858905,148.0,6.572670690061994,0,26056,643.1
0.0001309050654029,0.8811308351433312,0.0037319597845014,10000,81.8,12.63962024745997,311.1,189.4367704538905,1,84110,-229.3
0.0001309050654029,0.8811308351433312,0.0037319597845014,10000,543.1,106.65500457081234,1000.0,0.0,2,43346,-456.9
0.0002996182533787,0.8364635379521487,0.0073299248514724,100000,56.6,16.912717108732117,142.2,29.687707894008927,0,68186,-85.6
0.0002996182533787,0.8364635379521487,0.0073299248514724,100000,103.2,4.069397989875161,283.9,11.835962149314266,1,59838,-180.7
0.0002996182533787,0.8364635379521487,0.0073299248514724,100000,87.4,25.969982672308426,159.6,18.304097901836084,2,37898,-72.19999999999999
0.001839439700493,0.9759493575655576,0.0077895368243485,100000,2.0,0.0,9.3,1.9,0,69245,-7.300000000000001
0.001839439700493,0.9759493575655576,0.0077895368243485,100000,2.0,0.0,9.2,1.4,1,58343,-7.199999999999999
0.001839439700493,0.9759493575655576,0.0077895368243485,100000,2.0,0.0,9.8,1.6613247725836149,2,45705,-7.800000000000001
0.0009505806272858,0.9287649420043136,0.0068123743304694,100000,1000.0,0.0,901.4,295.79999999999995,0,61585,98.60000000000002
0.0009505806272858,0.9287649420043136,0.0068123743304694,100000,1000.0,0.0,307.5,279.49642215956897,1,98522,692.5
0.0009505806272858,0.9287649420043136,0.0068123743304694,100000,448.2,149.5277900592395,206.6,12.539537471533787,2,40218,241.6
0.0014202167753567,0.8267429787422873,0.009231075439814,100000,44.4,5.885575587824865,98.3,4.360045871318328,0,37100,-53.9
0.0014202167753567,0.8267429787422873,0.009231075439814,100000,902.7,291.90000000000003,53.8,4.686149805543993,1,94128,848.9000000000001
0.0014202167753567,0.8267429787422873,0.009231075439814,100000,1000.0,0.0,1000.0,0.0,2,39426,0.0
0.0004432553774919,0.8440069612249481,0.009475382080271,10000,69.7,1.6155494421403511,218.8,49.89348654884724,0,36081,-149.10000000000002
0.0004432553774919,0.8440069612249481,0.009475382080271,10000,73.0,18.061007723823163,266.8,27.812946625627426,1,91430,-193.8
0.0004432553774919,0.8440069612249481,0.009475382080271,10000,168.8,50.1473827831523,336.8,32.38765196799545,2,13130,-168.0
0.0078701977175729,0.8609664456560961,0.0026387599722387,100000,33.5,12.515989773086266,107.9,9.115371632577578,0,43807,-74.4
0.0078701977175729,0.8609664456560961,0.0026387599722387,100000,2.0,0.0,9.8,1.7204650534085253,1,24360,-7.800000000000001
0.0078701977175729,0.8609664456560961,0.0026387599722387,100000,18.2,3.57211421989835,52.8,14.688771221582831,2,42716,-34.599999999999994
0.0002793162777707,0.8321336875211915,0.0080811270032507,100000,49.6,1.1135528725660042,183.0,42.46410248668868,0,73503,-133.4
0.0002793162777707,0.8321336875211915,0.0080811270032507,100000,79.0,3.714835124201342,308.5,90.93321725310284,1,94731,-229.5
0.0002793162777707,0.8321336875211915,0.0080811270032507,100000,57.9,10.004498987955367,317.4,341.36994595306714,2,39065,-259.5
0.006143979671491,0.9779670484104532,0.0034927632183062,1000000,2.0,0.0,9.2,1.98997487421324,0,38540,-7.199999999999999
0.006143979671491,0.9779670484104532,0.0034927632183062,1000000,2.0,0.0,9.9,1.445683229480096,1,94526,-7.9
0.006143979671491,0.9779670484104532,0.0034927632183062,1000000,2.0,0.0,9.6,1.743559577416269,2,68980,-7.6
0.0012393041784135,0.9496245078479196,0.0076604950203684,100000,1000.0,0.0,1000.0,0.0,0,72173,0.0
0.0012393041784135,0.9496245078479196,0.0076604950203684,100000,1000.0,0.0,1000.0,0.0,1,24086,0.0
0.0012393041784135,0.9496245078479196,0.0076604950203684,100000,2.0,0.0,9.3,1.676305461424021,2,20411,-7.300000000000001
0.000384930201669,0.89226751048019,0.0020592034973273,100000,1000.0,0.0,201.1,15.443121446132578,0,53958,798.9
0.000384930201669,0.89226751048019,0.0020592034973273,100000,1000.0,0.0,828.6,342.80029171516173,1,5753,171.39999999999998
0.000384930201669,0.89226751048019,0.0020592034973273,100000,1000.0,0.0,1000.0,0.0,2,60295,0.0
0.0001314950711612,0.9019646161744524,0.0042945973092107,10000,730.6,411.52793343830257,1000.0,0.0,0,36343,-269.4
0.0001314950711612,0.9019646161744524,0.0042945973092107,10000,1000.0,0.0,167.0,40.13726448077895,1,23937,833.0
0.0001314950711612,0.9019646161744524,0.0042945973092107,10000,1000.0,0.0,1000.0,0.0,2,397,0.0
0.0011138414711122,0.9202372309534176,0.0036172082163303,10000,1000.0,0.0,1000.0,0.0,0,15820,0.0
0.0011138414711122,0.9202372309534176,0.0036172082163303,10000,516.7,266.1913033891228,1000.0,0.0,1,43184,-483.29999999999995
0.0011138414711122,0.9202372309534176,0.0036172082163303,10000,2.0,0.0,8.7,1.004987562112089,2,99647,-6.699999999999999
0.0001054055472746,0.8586144275732532,0.0064688323766623,1000000,811.7,271.09262254808783,114.9,34.314574163174456,0,32088,696.8000000000001
0.0001054055472746,0.8586144275732532,0.0064688323766623,1000000,109.8,14.510685717773644,220.2,54.77371632452923,1,42100,-110.39999999999999
0.0001054055472746,0.8586144275732532,0.0064688323766623,1000000,45.5,1.5,117.1,36.90108399491809,2,87484,-71.6
0.006578273470263,0.9441623785706532,0.0068603160697633,10000,2.0,0.0,9.8,1.6,0,87090,-7.800000000000001
0.006578273470263,0.9441623785706532,0.0068603160697633,10000,2.0,0.0,9.4,1.624807680927192,1,40843,-7.4
0.006578273470263,0.9441623785706532,0.0068603160697633,10000,2.0,0.0,8.7,1.676305461424021,2,42772,-6.699999999999999
0.0007984738631045,0.8923463828974301,0.0085886701576191,1000000,2.0,0.0,9.1,2.071231517720798,0,52092,-7.1
0.0007984738631045,0.8923463828974301,0.0085886701576191,1000000,1000.0,0.0,1000.0,0.0,1,82910,0.0
0.0007984738631045,0.8923463828974301,0.0085886701576191,1000000,2.0,0.0,9.7,1.3453624047073711,2,92318,-7.699999999999999
0.0004626446776982,0.8136973397488656,0.0068861550013201,10000,187.7,112.353949641301,1000.0,0.0,0,75881,-812.3
0.0004626446776982,0.8136973397488656,0.0068861550013201,10000,209.1,30.32309350973281,547.5,297.57427644203386,1,60590,-338.4
0.0004626446776982,0.8136973397488656,0.0068861550013201,10000,81.8,6.43117407632541,219.3,16.492725669215503,2,7537,-137.5
0.0028104096983458,0.951641441539884,0.0067380258933371,10000,2.0,0.0,8.5,1.5,0,94873,-6.5
0.0028104096983458,0.951641441539884,0.0067380258933371,10000,2.0,0.0,8.5,1.6278820596099706,1,82412,-6.5
0.0028104096983458,0.951641441539884,0.0067380258933371,10000,2.0,0.0,9.1,1.445683229480096,2,13172,-7.1
0.0032991281759491,0.8256613044745467,0.0098842092112268,10000,2.0,0.0,8.8,1.7776388834631178,0,50915,-6.800000000000001
0.0032991281759491,0.8256613044745467,0.0098842092112268,10000,44.7,0.7810249675906654,119.4,3.9547439866570375,1,49337,-74.7
0.0032991281759491,0.8256613044745467,0.0098842092112268,10000,2.0,0.0,8.9,1.445683229480096,2,88355,-6.9
0.004350748091714,0.8001058518611512,0.0070513766315587,100000,2.0,0.0,9.6,1.2806248474865698,0,46925,-7.6
