learning_rate,gamma,clip_range,n_steps,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0.000107590223738,0.8300156020734993,0.1467390348450811,1024,469.42728196666667,141.25622302088618,9.819003397503307,43.604752649475614,459.6082785691633,3
0.0012050226450681,0.8811661034614692,0.1899868931072162,512,625.9615826999999,111.64100682811346,-118.64292472701986,65.7339120499402,744.6045074270199,3
0.0001262957893384,0.8561957298997335,0.2969564829417537,2048,676.6774979,241.0567268157407,63.21058281116009,56.7296787354891,613.4669150888399,3
0.0002234976039146,0.8869456426705421,0.2822932079353555,128,951.3900051333334,107.50596308058402,-175.1551404983402,127.3339652193439,1126.5451456316734,3
0.0054479514054395,0.966623719548386,0.1559192686426773,512,-374.97081786666666,74.10076367554072,-565.6889653359366,78.33598919010085,190.71814746926987,3
0.00020321867034,0.9351572316184124,0.2978669925649659,1024,717.4751324333333,207.03114018540396,-79.99533346561353,65.31722542950804,797.4704658989468,3
0.0009515094720117,0.9472075108721404,0.2938235881721911,128,913.4272188,190.53416847457572,-328.795132898978,74.81996148284976,1242.222351698978,3
0.0006955479794212,0.9536469314603652,0.2678304132458364,2048,501.0548569,107.31932432321645,-276.400029320069,32.143320268087884,777.454886220069,3
0.006542600081027,0.8310789031779563,0.2305094370611246,2048,164.6699307,78.96472175168161,-352.9958012821707,74.22392577693601,517.6657319821707,3
0.003825562061598,0.953320951915226,0.2036453634356483,512,-100.18341146666667,165.6519275089361,-264.55430111522537,106.35671003234177,164.3708896485587,3
0.0008973434544168,0.9019659633388712,0.2092105070358081,128,498.5796163,184.0316074940018,-190.90096140046467,78.0267153919235,689.4805777004648,3
0.0001479249145005,0.9638502433210828,0.1032787921731618,128,266.6603564,230.26706873691975,-146.33982066351635,111.5737828029317,413.00017706351633,3
0.0001428486881884,0.851989421899696,0.2610900261288095,1024,479.3530502333333,240.5024151125674,-134.2052185421921,59.03855659380711,613.5582687755254,3
0.0065309583994454,0.8858026727898842,0.163778979850331,2048,152.5972272,142.70861628187367,-408.2297077060157,89.89497151091253,560.8269349060157,3
0.0007437974697101,0.8020014127246925,0.2417561920833815,512,907.7713511000001,121.51589899244955,-143.11011535454395,70.95291643849241,1050.8814664545441,3
0.0003791491753719,0.8879642554158106,0.122877152399469,128,587.0369286666668,524.4701648008163,-230.15518996643428,65.08905037814547,817.192118633101,3
0.0045978408947999,0.9604348315097522,0.1600630950299088,1024,-346.00317079999996,103.58362250525221,-406.86845282208134,65.75448690464427,60.865282022081374,3
0.0011075755969554,0.83603486968029,0.2723106603705575,512,477.3364557666667,208.4791157344001,-348.4235989732149,44.62261118336761,825.7600547398815,3
0.00094551690558,0.9758872864150864,0.1247666434561723,2048,50.90120283333332,65.7300937166961,-206.10075974972597,64.14593683843461,257.00196258305925,3
0.0045619403703089,0.9764315467384348,0.2745980666664014,2048,109.7929464,63.35084833640048,-406.5843482835944,99.0960084691614,516.3772946835944,3
0.0023436053248649,0.9467997536544214,0.2468188288965864,1024,192.53769733333334,159.43445122537776,-353.89158538923544,67.89394288076082,546.4292827225688,3
0.0011031540846185,0.9527943539796472,0.270338158870253,128,543.6925979333333,230.06712933701067,-405.34010009459615,65.55937005743941,949.0326980279293,3
0.0030975086740081,0.9869896798279594,0.2282232695760991,1024,-97.99857983333334,90.64204721780719,-527.8795018008525,67.81400324495552,429.8809219675191,3
0.0019065648808868,0.8710507926018614,0.1475868013657033,128,135.51694360000002,102.62723847276091,-345.6499830088199,44.365443903760934,481.1669266088199,3
0.0007631311027589,0.9463906504665772,0.1241379446442903,128,801.7484530333332,90.40940184320033,-306.1130492473439,59.033643520759824,1107.8615022806773,3
0.0090366974618322,0.8655558169098562,0.2930613450051311,2048,-32.867160533333326,101.62093405549582,-575.4260646737604,47.69718693038592,542.558904140427,3
0.0024644573549723,0.8897704066425408,0.1538462227879291,512,-8.375362166666664,132.9149779486255,-323.35078276345,84.1702824556207,314.97542059678335,3
0.0010049570646164,0.9166021531669448,0.215146624697031,512,626.5950274333333,272.72839510381203,-38.18078595048527,76.63921400345843,664.7758133838187,3
0.0002825508558924,0.9633303424929974,0.2954848319259964,1024,341.61775503333337,336.7646312010973,-133.16246845343701,62.48979606768574,474.7802234867704,3
0.0001262828857716,0.9849042583818652,0.1509668906404145,1024,347.57092816666665,114.26886127637461,-27.693858167825358,35.54199799909554,375.26478633449204,3
0.0042106435416361,0.9270494498297688,0.1737858800168004,1024,86.1629269,168.76046418420728,-398.27803676905165,45.610182934751,484.44096366905177,3
0.0025598858450746,0.9358647413560957,0.2785992727316466,1024,32.234328899999994,143.63188348539478,-393.15099224351997,55.81929228456156,425.3853211435199,3
0.0001238463878308,0.8165373612818051,0.1942567253271312,128,326.2907742666667,419.4294124578884,-159.7825977149308,41.79849600747466,486.0733719815975,3
0.0002915844397796,0.8434707610043063,0.1058725849795461,512,913.8011217333333,104.44517725177354,58.49392107504707,84.2413810182508,855.3072006582862,3
0.0032293696936439,0.9562688717677228,0.2664838082478419,128,-20.068225299999995,91.4548283839889,-555.3801106664597,54.797916204935994,535.3118853664597,3
0.0001106962602074,0.9505301171972996,0.2210218087139249,512,427.009865,229.72721321139588,-345.1171433447767,52.12497488421824,772.1270083447766,3
0.0069188772298107,0.8323688848543483,0.238439509885779,2048,252.73572580000004,120.02172973310473,-352.6929396636154,56.29762210262828,605.4286654636154,3
0.0016041144221147,0.8207470836096511,0.1086929384641037,1024,640.9180153333333,164.2789341543861,-197.44953694992046,69.05720200550338,838.367552283254,3
0.0002065156463321,0.9626766509322006,0.1223294351875645,128,790.3351149333333,199.9619139764209,-311.9671927202224,35.451774273655964,1102.3023076535558,3
0.0002606137142908,0.9220492978111384,0.2339601007800915,1024,516.3541297999999,348.94662782984875,42.037979224356484,56.643893651638656,474.3161505756434,3
0.0007466386347917,0.8843937480889855,0.1959074940793573,128,543.8771058333333,223.66027607424678,-376.52462280038435,78.77799674473734,920.4017286337179,3
0.0017342550990154,0.888169721597229,0.2567695715186921,128,-383.8452494,78.55074794538886,-411.42285493497394,79.24270856259896,27.577605534974015,3
0.0001814264096721,0.8676614980022735,0.1671762272158709,2048,578.0371756333333,48.97591141542242,-5.311824072270004,49.09089530462924,583.3489997056034,3
0.0067633565814877,0.87641517023245,0.2174542193535204,512,-282.8470521,96.96536703238569,-470.91203235295643,83.64948476626715,188.06498025295647,3
0.0060246836088953,0.9278076347410992,0.2111903993563216,2048,-116.15468473333333,106.41221607911257,-517.3094828270009,87.58057018507272,401.1547980936677,3
0.0035852208946822,0.8289674397365655,0.2616381612446543,128,-322.54519346666666,161.34488375568594,-473.03579103690043,63.792291418495516,150.49059757023377,3
0.0014377976422822,0.9562280285742571,0.1855445065333317,128,195.6323776,171.6052047112561,-398.95334691029393,51.67086389357086,594.585724510294,3
0.0074606126882347,0.9047317164634716,0.1878516450154012,1024,-95.88507696666666,139.9387343321221,-452.44840301228277,49.89171995872045,356.5633260456161,3
0.0002044615320114,0.915296171058328,0.1474863011421709,128,604.5030223333333,184.09526373780704,-122.0165210002131,103.44247794794808,726.5195433335463,3
0.0001667705173149,0.923084946112277,0.1290617908094603,512,499.8982957,195.16449767489556,-154.11202818899105,121.09489890832202,654.0103238889911,3
0.0001061644191099,0.9188310795629312,0.1462633576790012,2048,175.54855473333336,76.2281296699473,-12.9760670869764,30.407534660135507,188.52462182030976,3
0.0061620003571453,0.9452954994272312,0.1033269970644823,512,-147.33005213333334,141.0072557638201,-415.1118732614318,81.57508566827103,267.7818211280985,3
0.000187762174196,0.8284560286506116,0.1557465614584694,512,837.4944802,229.47276953411574,-59.2423127489025,54.564229327749935,896.7367929489025,3
0.0001894733556312,0.924203603429084,0.2884417292077599,512,707.3367125666667,245.5078944446722,-298.33597590810604,69.6152957307987,1005.6726884747727,3
0.0055998378790836,0.8103296224354661,0.2750083506223024,512,223.61278483333334,47.45100357598535,18.993967759240572,12.966220203745536,204.6188170740928,3
0.0032213745991924,0.9730531009473232,0.2978721722188002,128,236.83356400000002,33.14526760140871,5.155942948472997,3.8179602860997313,231.677621051527,3
0.0037821025171997,0.8044810733089632,0.2990270369867847,128,84.4913662,14.396620339034293,21.143882964241005,11.502160680176567,63.34748323575898,3
0.0051729800441309,0.9283940641311604,0.2547017299436853,2048,332.5066205333333,64.74251725434941,6.915302873651187,4.325723753541847,325.59131765968215,3
0.003742455984256,0.8436229421413712,0.1009929894955272,512,179.2660471,89.00322502655511,25.737915226072076,15.96689916555954,153.52813187392792,3
0.0001887574336045,0.9452671237237368,0.2875835466387056,128,203.9469028,20.375765559737395,16.470724626258015,9.995532750043571,187.476178173742,3
0.002337800644609,0.8530971231714639,0.1564305742819514,128,155.1405324,34.65837989337815,6.247676152611773,5.764041965992505,148.89285624738827,3
0.0009571308662418,0.9275868898089912,0.1895107632242781,1024,392.02829249999996,19.25870517095459,20.627545856001475,13.10484503963673,371.4007466439985,3
0.0002070711692451,0.9144298694073004,0.107797476036872,128,285.8439866333333,84.54985431372383,15.4836745588885,13.089340732239279,270.36031207444483,3
0.0001322868361103,0.8536654645305153,0.1045946317249525,1024,371.1042652666667,1.956517370913892,18.758793041296304,12.399144589107067,352.3454722253703,3
0.0009918159205636,0.854162475419688,0.216363109794786,1024,286.1975963,3.3221421759892187,18.41719282756482,14.752843510766882,267.7804034724352,3
0.0002840816888958,0.819141463353503,0.1118051750054716,128,127.79774103333334,87.03600523438132,15.271283182137026,9.437758032175571,112.5264578511963,3
0.0004349824045374,0.8018448652063451,0.1974022140713475,128,189.95554053333333,43.64105773536651,18.559050263732203,11.69144353867008,171.39649026960112,3
0.0018154973681505,0.9902026202924152,0.2961736451065194,2048,1007.8134991333333,96.9095411082583,11.082030922671159,8.046280972768772,996.7314682106621,3
