learning_rate,gamma,tau,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0.0001013465783005,0.9978893599467324,0.0013228571183299,0.1096759154508588,1000.0,0.0,1000.0,0.0,0.0,3
0.0001282617801128,0.9681421628675738,0.0015852083669322,0.1782432987790537,1000.0,0.0,1000.0,0.0,0.0,3
0.0001597632648296,0.9222260122758208,0.0072306443762986,0.0165387571932294,706.0,0.5163977794943223,740.6333333333333,30.58011336364424,-34.63333333333333,3
0.0002709386425199,0.8437266934630971,0.0079077518628475,0.0948451113075216,731.4,1.2978614889287856,828.2333333333332,28.17644800577642,-96.83333333333333,3
0.0033639371079708,0.9231414996575736,0.0078436955581154,0.0335209574598199,1000.0,0.0,1000.0,0.0,0.0,3
0.0001343005955117,0.8995931914541373,0.0029226336179856,0.0780203922851162,1000.0,0.0,1000.0,0.0,0.0,3
0.0037321101504754,0.8965438907864911,0.0041874619899336,0.1024235637940746,1000.0,0.0,1000.0,0.0,0.0,3
0.0078621930303586,0.9341909431053452,0.004363462058754,0.0884914929965876,1000.0,0.0,1000.0,0.0,0.0,3
0.0007022252340647,0.8198221008472231,0.0031857746784319,0.1193869000877915,1000.0,0.0,1000.0,0.0,0.0,3
0.0056200453653875,0.8357496281955756,0.0026581533195049,0.1285084169193165,1000.0,0.0,1000.0,0.0,0.0,3
0.0008038338543502,0.8582357437049755,0.0056420282245044,0.1972717152126495,1000.0,0.0,1000.0,0.0,0.0,3
0.0038327134211102,0.8150194805424396,0.0087951417155211,0.1223729773868951,699.0333333333333,0.34801021696368495,881.7333333333332,118.2680383235001,-182.70000000000002,3
0.0002645787684173,0.8029132561855843,0.0048142950489184,0.1929394759254962,1000.0,0.0,1000.0,0.0,0.0,3
0.0015519134830927,0.831738231464828,0.0029237269393082,0.018967629433686,1000.0,0.0,1000.0,0.0,0.0,3
0.0002858429767991,0.8440187622867715,0.0058407112910528,0.1156145807553991,1000.0,0.0,1000.0,0.0,0.0,3
0.0056894734833404,0.8543146401853018,0.0038463658144352,0.0367648479552235,1000.0,0.0,1000.0,0.0,0.0,3
0.0051316789520392,0.8458077438511967,0.0068482293101556,0.1704737464468691,1000.0,0.0,1000.0,0.0,0.0,3
0.0004221821552,0.9189331736118622,0.0022859437182351,0.1456681816220387,1000.0,0.0,1000.0,0.0,0.0,3
0.0065239560558227,0.8784897109393184,0.0076993334079151,0.102407676384582,1000.0,0.0,1000.0,0.0,0.0,3
0.000527517591237,0.9787313332981484,0.0012959919928953,0.0174280604312643,1000.0,0.0,1000.0,0.0,0.0,3
0.0007821650947206,0.9102091133238884,0.0064254689695693,0.1029649630685667,1000.0,0.0,1000.0,0.0,0.0,3
0.000193252062548,0.9120750516229664,0.0032507870956603,0.0796090693028044,1000.0,0.0,1000.0,0.0,0.0,3
0.0001906733282583,0.8872576269635788,0.0053967874991908,0.1741128582617999,1000.0,0.0,1000.0,0.0,0.0,3
0.0002204034357503,0.9710090232123932,0.006142174468628,0.0975572159768743,1000.0,0.0,1000.0,0.0,0.0,3
0.0036510492024724,0.9094860081080832,0.0037945682314512,0.1251948453222138,1000.0,0.0,1000.0,0.0,0.0,3
0.0001342363953158,0.972686315559476,0.0094502574637209,0.0313933116288026,1000.0,0.0,748.9333333333334,10.131140113531151,251.0666666666667,3
0.0015766074253276,0.8529640579705094,0.0099383826054453,0.1321033993497045,1000.0,0.0,1000.0,0.0,0.0,3
0.0014705097688504,0.9667994711504492,0.0042508205936438,0.013403710487401,1000.0,0.0,1000.0,0.0,0.0,3
0.0066202875600421,0.8029183875894571,0.0069577216393143,0.0241700331737015,706.8333333333334,0.42817441928883765,1000.0,0.0,-293.1666666666667,3
0.000236171865828,0.8264138524980501,0.0038020960416615,0.1172463449004352,1000.0,0.0,1000.0,0.0,0.0,3
0.0001171200841427,0.8856782440806755,0.0028116062769882,0.1832346508925622,1000.0,0.0,1000.0,0.0,0.0,3
