learning_rate,gamma,gae_lambda,vf_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0.0011896394103605,0.8188234093774874,0.9543738850818906,0.8329230987734042,1000.0,0.0,1000.0,0.0,0.0,3
0.001497907673839,0.987694369471769,0.9651393229818744,0.8035880268886167,28.333333333333332,2.2718686576460585,74.83333333333333,5.138476809318415,-46.5,3
0.0068391840344682,0.9159568318217052,0.926420526001404,0.7435399202367398,14.333333333333334,4.452219559411801,53.0,32.287438519553255,-38.666666666666664,3
0.0013911680010265,0.820822369587479,0.9511851457794298,0.5910630584998624,1000.0,0.0,1000.0,0.0,0.0,3
0.0001612846800179,0.9635182558235772,0.9564343913734284,0.3320802870502812,1000.0,0.0,1000.0,0.0,0.0,3
0.0001844442358164,0.96697137758793,0.9878646187030174,0.8683432259109317,1000.0,0.0,1000.0,0.0,0.0,3
0.0006048461518727,0.9109205693095664,0.90806144016771,0.4232639102961514,1000.0,0.0,1000.0,0.0,0.0,3
0.0001866373131901,0.934615547427249,0.9383151076620142,0.2670514368187276,1000.0,0.0,1000.0,0.0,0.0,3
0.0042707823085288,0.9762117190659864,0.9348072406069567,0.8945910614417344,309.2,74.12664837964816,339.8666666666667,1.3966582914044132,-30.666666666666657,3
0.0001027984906244,0.8386922034856226,0.9133147576509246,0.7147382241343877,587.0666666666667,39.85880981222256,758.6,147.35646322468335,-171.53333333333333,3
0.0015558693269677,0.8999215543160188,0.9265413520186758,0.9505554217603897,1000.0,0.0,1000.0,0.0,0.0,3
0.0001792072722694,0.829608629247292,0.9065161915710926,0.4646256351988638,836.6999999999999,3.8570282169912455,1000.0,0.0,-163.29999999999998,3
0.0004035364589912,0.8825152443073128,0.9235506124706332,0.6524510675285952,1000.0,0.0,1000.0,0.0,0.0,3
0.0045312149898065,0.9703151342497628,0.9850792852291592,0.911440731264997,101.16666666666667,73.35211077176481,360.0333333333333,8.75835500515831,-258.8666666666666,3
0.0001257788406228,0.8988686544564792,0.9749153579748504,0.4764466533588718,1000.0,0.0,1000.0,0.0,0.0,3
0.0001625704705004,0.9221392316159586,0.9702831553690396,0.7816760354232507,1000.0,0.0,1000.0,0.0,0.0,3
0.0009117411335357,0.8237743845541257,0.9016656799802498,0.5163940444878922,716.8666666666667,0.9451631252505218,813.6999999999999,20.405037504389828,-96.83333333333333,3
0.0001489808545179,0.9539269244673964,0.9093546403797946,0.7991358146967755,1000.0,0.0,1000.0,0.0,0.0,3
0.0074157359841563,0.9663588435493798,0.963649118948519,0.3755967746299063,18.033333333333335,0.9826268648655784,51.96666666666667,6.8787134656150135,-33.93333333333333,3
0.0006678891927996,0.8273110779212932,0.9737498152588984,0.6028249796194448,431.8,10.082184799608184,964.1999999999999,47.586926309182395,-532.4,3
0.0008099608954494,0.8955480859656717,0.920252369598194,0.4771865932662058,1000.0,0.0,1000.0,0.0,0.0,3
0.0005801118188411,0.9705826105889572,0.9694704438221242,0.6571733098451082,1000.0,0.0,1000.0,0.0,0.0,3
0.0001029446190197,0.8257287601733401,0.95609989041217,0.2722605257872352,417.8333333333333,7.961252655423422,794.8666666666667,70.61181648436586,-377.0333333333333,3
0.0019111292390352,0.9624266612852116,0.9874749685941098,0.6811272026424287,667.3333333333334,0.0,670.0333333333333,0.43333333333333335,-2.6999999999999997,3
0.0006408873261731,0.8990918374522817,0.941183051690253,0.3376132194281102,833.0333333333333,21.37623290791278,1000.0,0.0,-166.96666666666667,3
0.0001822351002195,0.9357361377942284,0.9581649381720906,0.4567384401521569,1000.0,0.0,1000.0,0.0,0.0,3
0.0017798140883218,0.8991415251316749,0.916237704889464,0.306805272000947,1000.0,0.0,967.2333333333332,98.30000000000001,32.76666666666665,3
0.0063361695052732,0.8563659943347872,0.9066125699418388,0.9736726221426646,24.166666666666668,1.5176704752520962,80.73333333333333,13.386950574761649,-56.56666666666667,3
0.0065861861225337,0.8988158779528261,0.94846125473334,0.8059204605799675,352.8666666666666,7.865819163387315,420.8666666666666,20.89964237022251,-68.0,3
0.0014332122581795,0.9895046536908392,0.900869858375392,0.4233279228580871,678.3666666666667,0.17950549357115012,691.9666666666667,2.5882211823738888,-13.6,3
0.0020927529393698,0.8662423501509757,0.957843392833924,0.8146660986628727,686.2666666666668,0.44221663871405337,814.1999999999999,13.12605551311335,-127.93333333333334,3
0.001649143871158,0.9976017102968764,0.956120796612579,0.4087290482076297,357.63333333333327,0.39059326290271157,396.0333333333333,3.921525142270752,-38.4,3
0.0062877947975378,0.8841424550730789,0.9475585684797536,0.3453848117208825,344.76666666666665,2.647072640048093,371.2,14.311897130007681,-26.433333333333337,3
0.0095023964917413,0.89195672341885,0.9158886145496482,0.5400389462938043,3.3333333333333335,0.0,14.366666666666667,3.100423307665505,-11.033333333333333,3
0.0004226674261298,0.8786979753589149,0.9597001669340478,0.746921484796824,841.9333333333334,1.1430952132988166,1000.0,0.0,-158.0666666666667,3
0.0048843357488653,0.9190647243358656,0.905462125178303,0.297252523867885,8.433333333333334,1.1647603473104098,46.300000000000004,8.625187911375276,-37.86666666666667,3
0.0007800118666505,0.8321286964198862,0.9548298616254508,0.5322972235834726,748.6999999999999,0.6403124237432848,994.6,16.200000000000003,-245.89999999999998,3
0.0007857787730342,0.8523131758522052,0.924906367362535,0.7991784739226824,733.1666666666666,3.3274948868814547,1000.0,0.0,-266.8333333333333,3
0.0001215283655902,0.974910665014984,0.9408805185535862,0.6003234163098643,1000.0,0.0,1000.0,0.0,0.0,3
0.0027150784105465,0.9834200430361736,0.9653999524880884,0.711716577894094,369.59999999999997,3.5894908335924813,436.09999999999997,10.35826969546888,-66.5,3
0.000422585804944,0.8608482105724569,0.9311320113572928,0.9002619010080852,759.8539823,106.3669283499021,-107.82974266081698,96.08809606419668,867.683724960817,3
0.0003126523085218,0.9002216173722501,0.9888946527633912,0.9854443380390412,598.1559276666667,173.59740812328315,-59.95115209100911,75.02779977846447,658.1070797576758,3
0.0041380532602109,0.8780620212528392,0.9493854566274288,0.2659951069077608,-574.6556097666667,125.07073560702314,-529.9020764592477,92.74621322231184,-44.753533307418955,3
0.0003478776896276,0.8609806357266792,0.9803247140460823,0.2561409095817926,760.2465567,255.34595540874122,-175.9672266155569,57.76100761573364,936.213783315557,3
0.0015073486316446,0.9544124904949032,0.9771046389393144,0.9662276876399016,219.0747202,163.0809533973801,-328.501019352014,120.60230351842408,547.575739552014,3
0.0010936921103111,0.846122831287301,0.9258798492631386,0.901652079107206,398.66034203333334,80.19864384517382,-361.1640588052091,102.65146789697938,759.8244008385424,3
0.0001607215810141,0.8723024507032542,0.9324880651616356,0.4887897714092564,9.984449899999959,185.36623111043448,-25.727719527781176,41.057310620366856,35.712169427781156,3
0.0008246656355412,0.9145476732149436,0.987645962207792,0.985530168124826,563.2370121666667,204.0166970745245,-295.71009676378236,96.23257184151544,858.9471089304492,3
0.0022253038933634,0.8402001983116546,0.9598668903530816,0.4837206410446151,-80.00393933333334,64.29096499528977,-632.1010372486344,95.49444900475402,552.0970979153011,3
0.0050373328462031,0.992740108000022,0.9278791561213956,0.7789772768265436,-729.0056758333334,211.67343606402062,-596.995903228639,95.56427566400389,-132.00977260469435,3
0.0001679179619305,0.9777563268837648,0.9648618948146196,0.63453629914263,610.5070168,38.361317886815556,-163.9679932202643,71.7370527284974,774.4750100202642,3
0.001200705124899,0.9796494539847506,0.9337074540288252,0.7625775720433753,-361.1950121,140.41152150605774,-409.67229335191104,125.9769411505359,48.477281251910995,3
0.0006395077037413,0.8106922178922183,0.9098734849738188,0.374547310440914,647.8050871666667,96.88810994305457,-72.02565634906973,62.595970829043324,719.8307435157363,3
0.0041712173583954,0.8167008999661096,0.925447752605512,0.658218314192909,-122.09282930000005,126.97834839584964,-594.2589954578528,48.65544592587438,472.16616615785273,3
0.0006766045552174,0.8597242211414876,0.9772895458482288,0.4717709699948992,513.3821321333334,253.54388220313726,-162.91270038838252,91.08717701709516,676.2948325217159,3
0.0011528903437272,0.8745907878624478,0.9772962954131378,0.4581583964430121,-172.8148259666667,172.9690098410381,-369.4840366159977,73.3359504524361,196.66921064933103,3
0.0015610575175974,0.8627305812471837,0.9366954579968372,0.6677517955769576,-67.21092186666664,353.4427295678499,-400.78177297051343,75.27948640641914,333.57085110384685,3
